date,signal_date,target_position,cash_before,quantity_before,cash,quantity,close,equity,factor_score,regime,daily_return,peak_equity,drawdown,in_position
2021-09-06,2021-09-03,0,102907.49845000004,0,102907.49845000004,0,1.471,102907.49845000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-07,2021-09-06,0,102907.49845000004,0,102907.49845000004,0,1.474,102907.49845000004,0.1207461042394339,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-08,2021-09-07,0,102907.49845000004,0,102907.49845000004,0,1.449,102907.49845000004,0.1207461042394339,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-09,2021-09-08,0,102907.49845000004,0,102907.49845000004,0,1.438,102907.49845000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-10,2021-09-09,0,102907.49845000004,0,102907.49845000004,0,1.465,102907.49845000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-13,2021-09-10,0,102907.49845000004,0,102907.49845000004,0,1.421,102907.49845000004,0.048203448570397,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-14,2021-09-13,0,102907.49845000004,0,102907.49845000004,0,1.435,102907.49845000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-15,2021-09-14,0,102907.49845000004,0,102907.49845000004,0,1.419,102907.49845000004,0.0925271256236255,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-16,2021-09-15,0,102907.49845000004,0,102907.49845000004,0,1.389,102907.49845000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-17,2021-09-16,0,102907.49845000004,0,102907.49845000004,0,1.394,102907.49845000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-22,2021-09-17,0,102907.49845000004,0,102907.49845000004,0,1.393,102907.49845000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-23,2021-09-22,0,102907.49845000004,0,102907.49845000004,0,1.399,102907.49845000004,-0.0934784760466916,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-24,2021-09-23,0,102907.49845000004,0,102907.49845000004,0,1.413,102907.49845000004,0.0773014696439067,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-27,2021-09-24,0,102907.49845000004,0,102907.49845000004,0,1.408,102907.49845000004,0.0773014696439067,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-28,2021-09-27,0,102907.49845000004,0,102907.49845000004,0,1.39,102907.49845000004,0.0611244632411218,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-29,2021-09-28,0,102907.49845000004,0,102907.49845000004,0,1.382,102907.49845000004,-0.2390715336717556,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-09-30,2021-09-29,0,102907.49845000004,0,102907.49845000004,0,1.405,102907.49845000004,-0.2390715336717556,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-10-08,2021-09-30,0,102907.49845000004,0,102907.49845000004,0,1.405,102907.49845000004,0.1096554824494765,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-10-11,2021-10-08,0,102907.49845000004,0,102907.49845000004,0,1.388,102907.49845000004,0.0773014696439067,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-10-12,2021-10-11,0,102907.49845000004,0,102907.49845000004,0,1.359,102907.49845000004,-0.2390715336717556,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-10-13,2021-10-12,0,102907.49845000004,0,102907.49845000004,0,1.377,102907.49845000004,-0.1096554824494764,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-10-14,2021-10-13,0,102907.49845000004,0,102907.49845000004,0,1.382,102907.49845000004,0.0521145815783723,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-10-15,2021-10-14,0,102907.49845000004,0,102907.49845000004,0,1.398,102907.49845000004,0.0521145815783723,trend,0.0,116917.99700000005,-0.11983183863473135,False
2021-10-18,2021-10-15,1,102907.49845000004,0,103.12195000004432,73500,1.387,102047.62195000004,0.2390715336717556,trend,-0.00835581967253618,116917.99700000005,-0.12718636507260728,True
2021-10-19,2021-10-18,1,103.12195000004432,73500,103.12195000004432,73500,1.401,103076.62195000004,-0.0682915879811572,trend,0.010083527478025767,116917.99700000005,-0.11838532480162145,True
2021-10-20,2021-10-19,1,103.12195000004432,73500,103.12195000004432,73500,1.408,103591.12195000004,-0.0359375751755874,trend,0.004991432492321701,116917.99700000005,-0.11398480466612848,True
2021-10-21,2021-10-20,1,103.12195000004432,73500,103.12195000004432,73500,1.395,102635.62195000004,0.2552485400745404,trend,-0.009223763407651742,116917.99700000005,-0.12215719920347246,True
2021-10-22,2021-10-21,1,103.12195000004432,73500,103.12195000004432,73500,1.405,103370.62195000004,0.0521145815783723,trend,0.007161256355596057,116917.99700000005,-0.11587074186705404,True
2021-10-25,2021-10-22,1,103.12195000004432,73500,103.12195000004432,73500,1.414,104032.12195000004,0.3846645912968195,trend,0.006399303665987066,116917.99700000005,-0.11021293026427748,True
2021-10-26,2021-10-25,1,103.12195000004432,73500,103.12195000004432,73500,1.413,103958.62195000004,0.3846645912968195,trend,-0.0007065125522992544,116917.99700000005,-0.11084157599791922,True
2021-10-27,2021-10-26,1,103.12195000004432,73500,103.12195000004432,73500,1.394,102562.12195000004,0.3846645912968195,trend,-0.013433229238760558,116917.99700000005,-0.12278584493711431,True
2021-10-28,2021-10-27,0,103.12195000004432,73500,102290.50270000004,0,1.395,102290.50270000004,-0.2390715336717556,trend,-0.002648338829538077,116917.99700000005,-0.12510900524578783,False
2021-10-29,2021-10-28,0,102290.50270000004,0,102290.50270000004,0,1.431,102290.50270000004,-0.2390715336717556,trend,0.0,116917.99700000005,-0.12510900524578783,False
2021-11-01,2021-10-29,1,102290.50270000004,0,66.01600000003236,71400,1.442,103024.81600000004,0.5140806425190987,trend,0.007178704577819994,116917.99700000005,-0.11882842125665227,True
2021-11-02,2021-11-01,1,66.01600000003236,71400,66.01600000003236,71400,1.444,103167.61600000002,0.3197543768190608,range,0.0013860738173994136,116917.99700000005,-0.11760705240271963,True
2021-11-03,2021-11-02,1,66.01600000003236,71400,66.01600000003236,71400,1.433,102382.21600000004,0.3039817718629299,trend,-0.0076128540180668836,116917.99700000005,-0.12432458109934941,True
2021-11-04,2021-11-03,1,66.01600000003236,71400,66.01600000003236,71400,1.446,103310.41600000004,0.433397823085209,trend,0.00906602763901887,116917.99700000005,-0.11638568354878676,True
2021-11-05,2021-11-04,1,66.01600000003236,71400,66.01600000003236,71400,1.435,102525.01600000005,0.3846645912968195,trend,-0.007602331211211011,116917.99700000005,-0.12310321224541676,True
2021-11-08,2021-11-05,1,66.01600000003236,71400,66.01600000003236,71400,1.436,102596.41600000004,0.1815306328006514,trend,0.0006964153997301992,116917.99700000005,-0.12249252781845044,True
2021-11-09,2021-11-08,1,66.01600000003236,71400,66.01600000003236,71400,1.457,104095.81600000004,0.2626178773946106,trend,0.014614545599721529,116917.99700000005,-0.10966815485215686,True
2021-11-10,2021-11-09,1,66.01600000003236,71400,66.01600000003236,71400,1.456,104024.41600000004,0.3846645912968195,trend,-0.0006859065305755419,116917.99700000005,-0.11027883927912319,True
2021-11-11,2021-11-10,1,66.01600000003236,71400,66.01600000003236,71400,1.473,105238.21600000004,0.2228945272689707,trend,0.011668414461466492,116917.99700000005,-0.09989720402069491,True
2021-11-12,2021-11-11,1,66.01600000003236,71400,66.01600000003236,71400,1.478,105595.21600000004,0.3846645912968195,trend,0.003392303799600649,116917.99700000005,-0.09684378188586307,True
2021-11-15,2021-11-12,1,66.01600000003236,71400,66.01600000003236,71400,1.468,104881.21600000004,0.4657518358907788,trend,-0.006761669960502759,116917.99700000005,-0.10295062615552675,True
2021-11-16,2021-11-15,1,66.01600000003236,71400,66.01600000003236,71400,1.456,104024.41600000004,0.2228945272689707,trend,-0.008169241668593896,116917.99700000005,-0.11027883927912319,True
2021-11-17,2021-11-16,1,66.01600000003236,71400,66.01600000003236,71400,1.473,105238.21600000004,0.1815306328006514,trend,0.011668414461466492,116917.99700000005,-0.09989720402069491,True
2021-11-18,2021-11-17,1,66.01600000003236,71400,66.01600000003236,71400,1.461,104381.41600000004,0.3039817718629299,trend,-0.008141529119041757,116917.99700000005,-0.10722541714429135,True
2021-11-19,2021-11-18,0,66.01600000003236,71400,103972.43680000002,0,1.48,103972.43680000002,0.0114030287416011,range,-0.003918122743228669,116917.99700000005,-0.1107234175419548,False
2021-11-22,2021-11-19,1,103972.43680000002,0,24.488800000021,70200,1.518,106588.08880000004,0.4534371458525831,range,0.0251571674234341,116917.99700000005,-0.08835173767131843,True
2021-11-23,2021-11-22,1,24.488800000021,70200,24.488800000021,70200,1.516,106447.68880000002,0.6562734471985526,range,-0.0013172203534249638,116917.99700000005,-0.08955257931762228,True
2021-11-24,2021-11-23,1,24.488800000021,70200,24.488800000021,70200,1.509,105956.2888,0.1717711403384445,range,-0.0046163519897861605,116917.99700000005,-0.0937555250796851,True
2021-11-25,2021-11-24,1,24.488800000021,70200,24.488800000021,70200,1.506,105745.68880000002,0.1717711403384445,range,-0.001987612084050072,116917.99700000005,-0.09555678754914032,True
2021-11-26,2021-11-25,1,24.488800000021,70200,24.488800000021,70200,1.496,105043.68880000002,0.3904415451839953,range,-0.006638568512497112,116917.99700000005,-0.10156099578065836,True
2021-11-29,2021-11-26,1,24.488800000021,70200,24.488800000021,70200,1.512,106166.88880000002,0.2626178773946106,trend,0.010692693800372188,116917.99700000005,-0.09195426261022954,True
2021-11-30,2021-11-29,1,24.488800000021,70200,24.488800000021,70200,1.51,106026.48880000002,0.3904415451839953,range,-0.0013224462126274483,116917.99700000005,-0.09315510425653306,True
2021-12-01,2021-11-30,1,24.488800000021,70200,24.488800000021,70200,1.494,104903.28880000002,0.4376030423530018,range,-0.010593579139630993,116917.99700000005,-0.10276183742696188,True
2021-12-02,2021-12-01,1,24.488800000021,70200,24.488800000021,70200,1.466,102937.68880000002,0.2632563145606794,range,-0.018737258121120037,116917.99700000005,-0.11957362047521236,True
2021-12-03,2021-12-02,0,24.488800000021,70200,103096.72690000002,0,1.484,103096.72690000002,-0.0754485513337585,range,0.0015449938876033187,116917.99700000005,-0.11821336710036201,False
2021-12-06,2021-12-03,1,103096.72690000002,0,194.5015000000276,69400,1.445,100477.50150000004,0.5416385598038577,range,-0.025405514595439382,116917.99700000005,-0.1406156102725571,True
2021-12-07,2021-12-06,1,194.5015000000276,69400,194.5015000000276,69400,1.437,99922.30150000005,-0.0554561108569908,range,-0.00552561510498939,116917.99700000005,-0.14536423763742712,True
2021-12-08,2021-12-07,1,194.5015000000276,69400,194.5015000000276,69400,1.451,100893.90150000004,-0.0554561108569908,range,0.009723555056425415,116917.99700000005,-0.13705413974890457,True
2021-12-09,2021-12-08,1,194.5015000000276,69400,194.5015000000276,69400,1.468,102073.70150000002,0.0925271256236255,range,0.011693471879467232,116917.99700000005,-0.1269633065985557,True
2021-12-10,2021-12-09,1,194.5015000000276,69400,194.5015000000276,69400,1.485,103253.50150000004,0.1207461042394339,range,0.011558315047485834,116917.99700000005,-0.11687247344820662,True
2021-12-13,2021-12-10,1,194.5015000000276,69400,194.5015000000276,69400,1.484,103184.10150000003,0.307741442170465,range,-0.0006721321697744642,116917.99700000005,-0.11746605186881542,True
2021-12-14,2021-12-13,1,194.5015000000276,69400,194.5015000000276,69400,1.48,102906.50150000004,0.307741442170465,range,-0.0026903369411032108,116917.99700000005,-0.11984036555125044,True
2021-12-15,2021-12-14,1,194.5015000000276,69400,194.5015000000276,69400,1.463,101726.70150000004,0.048203448570397,range,-0.011464776110380215,116917.99700000005,-0.12993119870159942,True
2021-12-16,2021-12-15,0,194.5015000000276,69400,101675.93540000005,0,1.465,101675.93540000005,0.0162686641892322,range,-0.0004990439997701879,116917.99700000005,-0.1303654013162746,False
2021-12-17,2021-12-16,1,101675.93540000005,0,170.00780000005034,69300,1.441,100031.30780000004,0.2821005662037895,range,-0.01617519026040848,116917.99700000005,-0.14443190640701786,True
2021-12-20,2021-12-17,1,170.00780000005034,69300,170.00780000005034,69300,1.408,97744.40780000004,0.3056262373997176,range,-0.022861842460086268,116917.99700000005,-0.16399176937661697,True
2021-12-21,2021-12-20,1,170.00780000005034,69300,170.00780000005034,69300,1.414,98160.20780000003,0.0869558325541667,range,0.004253951805107681,116917.99700000005,-0.16043543065487176,True
2021-12-22,2021-12-21,1,170.00780000005034,69300,170.00780000005034,69300,1.411,97952.30780000004,0.0869558325541667,range,-0.0021179661765140523,116917.99700000005,-0.16221360001574436,True
2021-12-23,2021-12-22,1,170.00780000005034,69300,170.00780000005034,69300,1.415,98229.50780000004,0.16321429398856,range,0.00282994863751429,116917.99700000005,-0.15984270753458085,True
2021-12-24,2021-12-23,0,170.00780000005034,69300,98180.47805000003,0,1.4,98180.47805000003,-0.0554561108569908,range,-0.0004991346398663943,116917.99700000005,-0.16026205914218672,False
2021-12-27,2021-12-24,0,98180.47805000003,0,98180.47805000003,0,1.393,98180.47805000003,-0.0554561108569908,range,0.0,116917.99700000005,-0.16026205914218672,False
2021-12-28,2021-12-27,0,98180.47805000003,0,98180.47805000003,0,1.407,98180.47805000003,-0.1876052438380258,range,0.0,116917.99700000005,-0.16026205914218672,False
2021-12-29,2021-12-28,0,98180.47805000003,0,98180.47805000003,0,1.394,98180.47805000003,-0.1593862652222174,range,0.0,116917.99700000005,-0.16026205914218672,False
2021-12-30,2021-12-29,0,98180.47805000003,0,98180.47805000003,0,1.416,98180.47805000003,-0.1876052438380258,range,0.0,116917.99700000005,-0.16026205914218672,False
2021-12-31,2021-12-30,1,98180.47805000003,0,98180.47805000003,0,1.436,98180.47805000003,0.2054118887998474,range,0.0,116917.99700000005,-0.16026205914218672,False
2022-01-04,2021-12-31,1,98180.47805000003,0,120.97280000004685,68300,1.404,96014.17280000004,0.17559230918943,range,-0.022064521308368112,116917.99700000005,-0.17879047483168908,True
2022-01-05,2022-01-04,1,120.97280000004685,68300,120.97280000004685,68300,1.372,93828.57280000004,0.16321429398856,range,-0.02276330604391774,116917.99700000005,-0.19748391857927572,True
2022-01-06,2022-01-05,0,120.97280000004685,68300,93713.45315000004,0,1.363,93713.45315000004,-0.1261432792219253,range,-0.0012269146440645473,116917.99700000005,-0.19846853731166803,False
2022-01-07,2022-01-06,0,93713.45315000004,0,93713.45315000004,0,1.346,93713.45315000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.19846853731166803,False
2022-01-10,2022-01-07,0,93713.45315000004,0,93713.45315000004,0,1.359,93713.45315000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.19846853731166803,False
2022-01-11,2022-01-10,0,93713.45315000004,0,93713.45315000004,0,1.334,93713.45315000004,-0.1261432792219253,range,0.0,116917.99700000005,-0.19846853731166803,False
2022-01-12,2022-01-11,0,93713.45315000004,0,93713.45315000004,0,1.351,93713.45315000004,0.0925271256236255,range,0.0,116917.99700000005,-0.19846853731166803,False
2022-01-13,2022-01-12,0,93713.45315000004,0,93713.45315000004,0,1.336,93713.45315000004,0.1207461042394339,range,0.0,116917.99700000005,-0.19846853731166803,False
2022-01-14,2022-01-13,1,93713.45315000004,0,293.5665500000323,70100,1.349,94858.46655000004,0.2738492945371473,range,0.012218239340378023,116917.99700000005,-0.18867523406169884,True
2022-01-17,2022-01-14,1,293.5665500000323,70100,293.5665500000323,70100,1.372,96470.76655000004,0.0290288887164431,range,0.0169969013693696,116917.99700000005,-0.17488522703651854,True
2022-01-18,2022-01-17,1,293.5665500000323,70100,293.5665500000323,70100,1.379,96961.46655000004,0.356478806806479,range,0.0050865149884102845,116917.99700000005,-0.17068826837668116,True
2022-01-19,2022-01-18,1,293.5665500000323,70100,293.5665500000323,70100,1.362,95769.76655000004,0.3884841819318424,range,-0.012290449416681115,116917.99700000005,-0.18088088226485777,True
2022-01-20,2022-01-19,1,293.5665500000323,70100,293.5665500000323,70100,1.345,94578.06655000005,0.1698137770862915,range,-0.012443384200773067,116917.99700000005,-0.19107349615303448,True
2022-01-21,2022-01-20,0,293.5665500000323,70100,94390.79440000004,0,1.328,94390.79440000004,-0.0045329507060307,range,-0.001980080126727901,116917.99700000005,-0.19267523544728526,False
2022-01-24,2022-01-21,0,94390.79440000004,0,94390.79440000004,0,1.347,94390.79440000004,-0.1858551196195527,range,0.0,116917.99700000005,-0.19267523544728526,False
2022-01-25,2022-01-24,0,94390.79440000004,0,94390.79440000004,0,1.315,94390.79440000004,0.0328152852259981,range,0.0,116917.99700000005,-0.19267523544728526,False
2022-01-26,2022-01-25,0,94390.79440000004,0,94390.79440000004,0,1.311,94390.79440000004,-0.2178604947449161,range,0.0,116917.99700000005,-0.19267523544728526,False
2022-01-27,2022-01-26,0,94390.79440000004,0,94390.79440000004,0,1.275,94390.79440000004,-0.3846645912968196,trend,0.0,116917.99700000005,-0.19267523544728526,False
2022-01-28,2022-01-27,0,94390.79440000004,0,94390.79440000004,0,1.268,94390.79440000004,-0.3846645912968196,trend,0.0,116917.99700000005,-0.19267523544728526,False
2022-02-07,2022-01-28,0,94390.79440000004,0,94390.79440000004,0,1.272,94390.79440000004,-0.2228945272689707,trend,0.0,116917.99700000005,-0.19267523544728526,False
2022-02-08,2022-02-07,0,94390.79440000004,0,94390.79440000004,0,1.242,94390.79440000004,-0.2228945272689707,trend,0.0,116917.99700000005,-0.19267523544728526,False
2022-02-09,2022-02-08,0,94390.79440000004,0,94390.79440000004,0,1.245,94390.79440000004,-0.3846645912968196,trend,0.0,116917.99700000005,-0.19267523544728526,False
2022-02-10,2022-02-09,0,94390.79440000004,0,94390.79440000004,0,1.223,94390.79440000004,-0.2228945272689707,trend,0.0,116917.99700000005,-0.19267523544728526,False
