factor,reason
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|2小中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|3小中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__onset,event_year_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__exit,event_year_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看多|其他|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|2小中枢|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__joint::看空|其他|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v1::看多__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v1::看多__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v1::看多__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v1::看多__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v1::看空__onset,event_year_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v1::看空__exit,event_year_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v1::看空__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v1::看空__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v1::看空__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v2::2小中枢__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v2::2小中枢__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v2::2小中枢__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v2::2小中枢__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v2::2小中枢__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v2::3小中枢__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v2::3小中枢__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v2::3小中枢__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230618__di_1__v2::3小中枢__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230815__di_1__v1::向上__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230815__di_1__v1::向上__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_end_V230815__di_1__v1::向上__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230815__di_1__v1::向上__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_end_V230815__di_1__v1::向上__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__onset,event_year_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__exit,event_year_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向上|延伸|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__onset,minimum_absolute_effect
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__joint::向下|延伸|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v1::向上__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v1::向上__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v1::向上__age_9_plus,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v1::向下__exit,event_year_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v1::向下__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v1::向下__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v1::向下__age_9_plus,minimum_absolute_effect
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::底分__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::底分__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::底分__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::底分__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::延伸__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::延伸__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::延伸__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::延伸__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::延伸__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::顶分__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::顶分__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230101__di_1__v2::顶分__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__joint::向上|延伸|任意__exit,event_year_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__joint::向上|延伸|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__joint::向上|延伸|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__onset,event_year_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__exit,event_year_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__joint::向下|延伸|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向上__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向上__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向上__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向上__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向上__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向下__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向下__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向下__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向下__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v1::向下__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::底分__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::底分__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::底分__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::延伸__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::延伸__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::延伸__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::延伸__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::延伸__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::顶分__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::顶分__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::顶分__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_status_V230102__di_1__v2::顶分__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向上|阈值内|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向上|阈值外|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向下|阈值内|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__joint::向下|阈值外|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v1::向上__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v1::向下__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v2::阈值内__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v2::阈值内__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v2::阈值内__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v2::阈值内__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v2::阈值外__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v2::阈值外__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v2::阈值外__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_stop_V230815__di_1__v2::阈值外__age_9_plus,state_control_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向上__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向上__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向上__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向上__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向上__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向下__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向下__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向下__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向下__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::向下__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::横盘__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::横盘__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::横盘__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::横盘__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230824__di_1__v1::横盘__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::上升趋势|强|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::上升趋势|超强|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::上升趋势|超强|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::上升趋势|超强|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::上升趋势|超强|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::下降趋势|强|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__joint::下降趋势|超强|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::上升趋势__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::上升趋势__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::上升趋势__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::上升趋势__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::上升趋势__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::下降趋势__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::下降趋势__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::下降趋势__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::观望__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::观望__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::观望__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v1::观望__age_9_plus,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v2::强__onset,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v2::强__exit,cross_year_direction
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v2::强__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v2::强__age_4_8,minimum_absolute_effect
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v2::强__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v2::超强__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v2::超强__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v2::超强__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_trend_V230913__di_1__v2::超强__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第1层|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第1层|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第1层|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第1层|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第1层|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第2层|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第3层|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向上|第5层|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第1层|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第1层|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第1层|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第1层|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第1层|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第2层|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第2层|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__joint::向下|第3层|任意__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向上__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向上__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向上__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向上__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向上__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向下__onset,event_year_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向下__exit,event_year_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向下__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向下__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v1::向下__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第1层__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第1层__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第1层__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第1层__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第1层__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第2层__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第2层__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第2层__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第2层__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第2层__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第3层__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第3层__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第3层__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第3层__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第3层__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第4层__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第4层__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第4层__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第4层__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第4层__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第5层__onset,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第5层__exit,event_total_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第5层__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第5层__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_bi_zdf_V230601__di_1__v2::第5层__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240526__di_1__v1::开多__onset,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240526__di_1__v1::开多__exit,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240526__di_1__v1::开多__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240526__di_1__v1::开多__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240526__di_1__v1::开多__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240526__di_1__v1::开空__onset,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240526__di_1__v1::开空__exit,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240526__di_1__v1::开空__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240526__di_1__v1::开空__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240612__di_1__v1::开多__onset,event_year_support
dynamic__state__raw__weekly__cxt_decision_V240612__di_1__v1::开多__exit,event_year_support
dynamic__state__raw__weekly__cxt_decision_V240612__di_1__v1::开多__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240612__di_1__v1::开多__age_4_8,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240612__di_1__v1::开多__age_9_plus,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240613__di_1__v1::开多__onset,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240613__di_1__v1::开多__exit,event_total_support
dynamic__state__raw__weekly__cxt_decision_V240613__di_1__v1::开多__age_1_3,state_active_support
dynamic__state__raw__weekly__cxt_decision_V240613__di_1__v1::开多__age_4_8,state_active_support
