factor,exact_match,closest_reference,max_abs_correlation
dynamic__state__raw__weekly__cxt_decision_V240613__di_1__v1::开多__age_4_8,False,raw__weekly__cxt_bi_status_V230101,0.11549796437295963
dynamic__state__raw__weekly__cxt_decision_V240613__di_1__v1::开多__age_9_plus,False,raw__weekly__cxt_bi_status_V230101,0.17787695137580822
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__onset,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.06952698305665707
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__exit,False,raw__daily__cxt_bi_status_V230101,0.03287139130833527
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.12091240967573506
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__age_4_8,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.14685032256022224
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开多__age_9_plus,False,raw__weekly__cxt_bi_status_V230101,0.1586401450941542
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.05258256920008699
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.06194613115566084
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__age_1_3,False,raw__daily__pressure_support_V240406__di_1__w_20,0.08129094646457634
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.10511583924257638
dynamic__state__raw__weekly__cxt_decision_V240614__di_1__v1::开空__age_9_plus,False,raw__weekly__cxt_bi_status_V230101,0.2177266967139071
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__onset,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.06952698305665705
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__exit,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.033604708477384504
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.12091240967573502
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__age_4_8,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.15673516508159283
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看多__age_9_plus,False,raw__daily__cxt_five_bi_V230619__di_1,0.123518617772658
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__onset,False,raw__weekly__cxt_bi_status_V230101,0.044093762024646294
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.061946131155660646
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.0764957186145517
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__age_4_8,False,raw__daily__cxt_seven_bi_V230620__di_1,0.11372298747030468
dynamic__state__raw__weekly__cxt_double_zs_V230311__di_1__v1::看空__age_9_plus,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.1326815278336699
dynamic__state__raw__weekly__cxt_first_buy_V221126__di_1__v1::一买__post_1_5,False,raw__daily__cxt_bi_status_V230101,0.07104932818468225
dynamic__state__raw__weekly__cxt_first_buy_V221126__di_1__v1::一买__post_6_20,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.10713471284927747
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.06057439318904669
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.06194613115566058
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.07693780302511508
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.09948686890967871
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|无中枢|任意__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.23541479343719246
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.11066900882391532
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__exit,False,raw__daily__cxt_five_bi_V230619__di_1,0.10545677374069948
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.17817243008119601
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.17657101104840967
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中底|有中枢|任意__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.21042666328866608
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__onset,False,raw__daily__cxt_seven_bi_V230620__di_1,0.08280631631654553
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__exit,False,raw__daily__cxt_seven_bi_V230620__di_1,0.08280631631654559
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__age_1_3,False,raw__daily__cxt_seven_bi_V230620__di_1,0.14354008662988477
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|无中枢|任意__age_4_8,False,raw__30m__cxt_third_buy_V230228__di_1,0.1357366468535132
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.10495601748398764
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.08911676461711196
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.1404153249667544
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.18037012944170122
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::中顶|有中枢|任意__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.20564943395477414
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__onset,False,raw__30m__cxt_third_buy_V230228__di_1,0.09594174939570585
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__exit,False,raw__30m__cxt_bi_status_V230101,0.03347892838960473
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__age_1_3,False,raw__30m__cxt_third_buy_V230228__di_1,0.10603568573461497
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|无中枢|任意__age_4_8,False,raw__daily__cxt_five_bi_V230619__di_1,0.12600636065296605
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.08934491576780093
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.06454940793608159
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.09346495603536127
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__age_4_8,False,raw__weekly__cxt_bi_status_V230101,0.14665592385894424
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::弱顶|有中枢|任意__age_9_plus,False,raw__weekly__cxt_bi_status_V230101,0.2529667424144987
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__onset,False,raw__30m__cxt_third_buy_V230228__di_1,0.061946131155660916
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.13573664685351253
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__age_1_3,False,raw__30m__cxt_third_buy_V230228__di_1,0.10746676174953934
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|无中枢|任意__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.08313585450176744
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__onset,False,raw__daily__cxt_bi_status_V230101,0.07104932818468299
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__exit,False,raw__30m__cxt_bi_status_V230101,0.043447148086276144
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.1235598770286287
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__age_4_8,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.1180900853727488
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强底|有中枢|任意__age_9_plus,False,raw__30m__cxt_third_buy_V230228__di_1,0.12373054653090775
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__onset,False,raw__daily__cxt_five_bi_V230619__di_1,0.08905330035184379
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.05499027953764032
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.0798055872202421
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.0914306892287308
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|无中枢|任意__age_9_plus,False,raw__weekly__cxt_bi_status_V230101,0.1615144700320239
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__onset,False,target_position,0.08922127318609943
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__exit,False,raw__daily__cxt_bi_status_V230101,0.056685138739109714
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__age_1_3,False,target_position,0.14463722030555562
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.16406837346412737
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__joint::强顶|有中枢|任意__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.17756531974072207
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中底__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.10713471284927768
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中底__exit,False,raw__daily__cxt_five_bi_V230619__di_1,0.11777186180178957
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中底__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.1945534450546079
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中底__age_4_8,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.19099946792865788
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中底__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.32095685759444226
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中顶__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.09398166145183126
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中顶__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.08268035982006201
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中顶__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.12264300692984949
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::中顶__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.17702865934923295
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__onset,False,raw__daily__cxt_bi_status_V230101,0.07761872257507378
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_10,0.09552975119361799
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.15203140279480484
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.13703031905796179
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱底__age_9_plus,False,raw__daily__cxt_bi_status_V230101,0.19433571172322853
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱顶__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.09412329186001865
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱顶__exit,False,raw__daily__cxt_bi_status_V230101,0.05723876740077701
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱顶__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.10049019233026535
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::弱顶__age_4_8,False,raw__weekly__cxt_bi_status_V230101,0.15242025186282673
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__onset,False,raw__daily__cxt_bi_status_V230101,0.06215954772738994
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.05684091014724261
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__age_1_3,False,raw__daily__cxt_bi_status_V230101,0.10827696701173913
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__age_4_8,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.14408173400460325
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强底__age_9_plus,False,raw__30m__cxt_third_buy_V230228__di_1,0.14350535725180258
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__onset,False,target_position,0.10314900774898206
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__exit,False,raw__daily__cxt_bi_status_V230101,0.0767456301970126
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__age_1_3,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.16138213544859198
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.18927480363770444
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v1::强顶__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.21877902235938038
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__onset,False,raw__daily__cxt_five_bi_V230619__di_1,0.057153882171421755
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.07213045528859982
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.08337339976786634
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__age_4_8,False,raw__daily__tas_macd_base_V221028__di_1__fastperiod_12__signalperiod_9__slowperiod_26,0.07634603362422572
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::无中枢__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.14827492415671217
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::有中枢__onset,False,raw__30m__cxt_third_buy_V230228__di_1,0.05684091014724264
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::有中枢__age_1_3,False,raw__daily__cxt_five_bi_V230619__di_1,0.08904065554606155
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::有中枢__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.04980966114477404
dynamic__state__raw__weekly__cxt_fx_power_V221107__di_1__v2::有中枢__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.20547546280582407
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__onset,False,raw__30m__cxt_third_buy_V230228__di_1,0.08377154123498462
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__exit,False,raw__daily__cxt_five_bi_V230619__di_1,0.05948012393432931
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.0853923035349339
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__age_4_8,False,raw__weekly__cxt_bi_status_V230101,0.1353134628654095
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合0次|任意__age_9_plus,False,raw__daily__cxt_bi_status_V230101,0.048350670801402804
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.054353129577857186
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__exit,False,raw__daily__cxt_five_bi_V230619__di_1,0.04767592929583305
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__age_1_3,False,raw__daily__cxt_five_bi_V230619__di_1,0.0841753229890091
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.09129724120073776
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合1次|任意__age_9_plus,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.08523278818522395
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__onset,False,raw__weekly__cxt_bi_status_V230101,0.04856968587547853
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.04457020689140098
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.08474399215036935
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__age_4_8,False,raw__weekly__cxt_bi_status_V230101,0.10849936700596263
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合0次|底重合2次|任意__age_9_plus,False,raw__daily__cxt_seven_bi_V230620__di_1,0.10642861731303585
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.10438494385274978
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.09843671022057868
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.16211305996591358
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__age_4_8,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.13234563698400403
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合0次|任意__age_9_plus,False,raw__daily__pressure_support_V240406__di_1__w_20,0.08740490911591231
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__onset,False,raw__daily__cxt_five_bi_V230619__di_1,0.09162326125447644
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__exit,False,raw__daily__pressure_support_V240406__di_1__w_20,0.109286667662714
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__age_1_3,False,raw__daily__cxt_five_bi_V230619__di_1,0.09947593312060783
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__age_4_8,False,raw__weekly__cxt_bi_status_V230101,0.058144761208983195
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合1次|任意__age_9_plus,False,raw__30m__cxt_third_buy_V230228__di_1,0.1841040706770423
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__onset,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06733887859804596
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__exit,False,raw__daily__pressure_support_V240406__di_1__w_20,0.06733887859804598
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__age_1_3,False,raw__daily__pressure_support_V240406__di_1__w_20,0.11672815429408828
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合1次|底重合2次|任意__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.09526982404787868
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合0次|任意__exit,False,raw__daily__vol_window_V230731__di_1__m_30__n_10__w_5,0.10015135848850477
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合0次|任意__age_4_8,False,raw__weekly__cxt_bi_status_V230101,0.04409376202464631
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__onset,False,raw__daily__pressure_support_V240406__di_1__w_20,0.07718403242066957
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__exit,False,raw__30m__cxt_third_buy_V230228__di_1,0.045761751234007934
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__age_1_3,False,raw__daily__pressure_support_V240406__di_1__w_20,0.13401049336803994
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.14855674660451715
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合1次|任意__age_9_plus,False,raw__daily__cxt_five_bi_V230619__di_1,0.11242025342994295
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__onset,False,raw__daily__cxt_five_bi_V230619__di_1,0.07946119218060055
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__exit,False,raw__daily__cxt_five_bi_V230619__di_1,0.07946119218060055
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__age_1_3,False,raw__daily__cxt_five_bi_V230619__di_1,0.13774150229936397
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__joint::顶重合2次|底重合2次|任意__age_4_8,False,raw__daily__cxt_five_bi_V230619__di_1,0.11242025342994291
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__onset,False,raw__30m__cxt_third_buy_V230228__di_1,0.08595558457502774
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__exit,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.10907068517237961
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__age_1_3,False,raw__weekly__cxt_bi_status_V230101,0.10865498051055185
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__age_4_8,False,raw__weekly__cxt_bi_status_V230101,0.13283841693966883
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合0次__age_9_plus,False,raw__weekly__cxt_bi_status_V230101,0.13793312615068706
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.11602137733150217
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__exit,False,raw__daily__pressure_support_V240406__di_1__w_20,0.09567853667727488
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__age_1_3,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_20,0.17085889869507934
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__age_4_8,False,raw__daily__cxt_bi_status_V230101,0.11144059230527302
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合1次__age_9_plus,False,raw__30m__cxt_third_buy_V230228__di_1,0.10776472577484487
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合2次__onset,False,raw__daily__tas_ma_base_V221101__di_1__ma_type_SMA__timeperiod_5,0.06581926106517182
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合2次__exit,False,raw__daily__cxt_five_bi_V230619__di_1,0.06473445782499625
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合2次__age_1_3,False,raw__daily__pressure_support_V240406__di_1__w_20,0.10234528962362364
dynamic__state__raw__weekly__cxt_overlap_V240526__di_1__v1::顶重合2次__age_4_8,False,raw__daily__pressure_support_V240406__di_1__w_20,0.12457648170790539
