signal_id,name,namespace,registry_category,frequency,status,config_json,output_key,s001_reference_function,observed_days,primary_state_count,primary_value_counts_json,full_value_counts_json,error_type,error
SIG-30M-D27F3FF372795953,bar_window_std_V230731,bar,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""m"":100,""n"":10,""name"":""bar_window_std_V230731"",""w"":5}",30分钟_D1W5M100N10_窗口波动V230731,False,1346,10,"{""高波N1"":58,""高波N10"":226,""高波N2"":114,""高波N3"":113,""高波N4"":119,""高波N5"":129,""高波N6"":125,""高波N7"":161,""高波N8"":141,""高波N9"":160}","{""高波N10_低波N10_任意"":78,""高波N10_低波N2_任意"":1,""高波N10_低波N3_任意"":1,""高波N10_低波N5_任意"":4,""高波N10_低波N6_任意"":8,""高波N10_低波N7_任意"":10,""高波N10_低波N8_任意"":41,""高波N10_低波N9_任意"":83,""高波N1_低波N1_任意"":58,""高波N2_低波N1_任意"":91,""高波N2_低波N2_任意"":23,""高波N3_低波N1_任意"":45,""高波N3_低波N2_任意"":62,""高波N3_低波N3_任意"":6,""高波N4_低波N1_任意"":20,""高波N4_低波N2_任意"":39,""高波N4_低波N3_任意"":51,""高波N4_低波N4_任意"":9,""高波N5_低波N1_任意"":14,""高波N5_低波N2_任意"":16,""高波N5_低波N3_任意"":43,""高波N5_低波N4_任意"":48,""高波N5_低波N5_任意"":8,""高波N6_低波N1_任意"":12,""高波N6_低波N2_任意"":11,""高波N6_低波N3_任意"":23,""高波N6_低波N4_任意"":34,""高波N6_低波N5_任意"":36,""高波N6_低波N6_任意"":9,""高波N7_低波N1_任意"":6,""高波N7_低波N2_任意"":10,""高波N7_低波N3_任意"":11,""高波N7_低波N4_任意"":36,""高波N7_低波N5_任意"":27,""高波N7_低波N6_任意"":59,""高波N7_低波N7_任意"":12,""高波N8_低波N1_任意"":1,""高波N8_低波N2_任意"":8,""高波N8_低波N3_任意"":5,""高波N8_低波N4_任意"":9,""高波N8_低波N5_任意"":16,""高波N8_低波N6_任意"":39,""高波N8_低波N7_任意"":51,""高波N8_低波N8_任意"":12,""高波N9_低波N1_任意"":1,""高波N9_低波N2_任意"":2,""高波N9_低波N3_任意"":4,""高波N9_低波N4_任意"":3,""高波N9_低波N5_任意"":11,""高波N9_低波N6_任意"":22,""高波N9_低波N7_任意"":36,""高波N9_低波N8_任意"":64,""高波N9_低波N9_任意"":17}",,
SIG-30M-77809F2911E7980B,bar_zdf_V221203,bar,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""bar_zdf_V221203"",""parameter_policy"":""native_defaults""}",30分钟_D1ZF_300至600,False,1346,2,"{""其他"":1343,""满足"":3}","{""其他_任意_任意"":1343,""满足_任意_任意"":3}",,
SIG-30M-87BBC4E47781EFF4,bar_zdt_V230331,bar,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""bar_zdt_V230331""}",30分钟_D1_涨跌停V230331,False,1346,3,"{""其他"":1040,""涨停"":219,""跌停"":87}","{""其他_任意_任意"":1040,""涨停_任意_任意"":219,""跌停_任意_任意"":87}",,
SIG-30M-45AA63C5B6F16771,bar_zfzd_V241013,bar,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":5,""name"":""bar_zfzd_V241013""}",30分钟_窄幅震荡N5_形态V241013,False,1346,2,"{""其他"":813,""满足"":533}","{""其他_任意_任意"":813,""满足_任意_任意"":533}",,
SIG-30M-B6F3EB1D1F1B380C,bar_zfzd_V241014,bar,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":5,""name"":""bar_zfzd_V241014""}",30分钟_窄幅震荡N5_形态V241014,False,1346,2,"{""其他"":970,""满足"":376}","{""其他_任意_任意"":970,""满足_任意_任意"":376}",,
SIG-30M-574ADBDED90DD8B3,bias_up_dw_line_V230618,bias,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""m"":12,""n"":6,""name"":""bias_up_dw_line_V230618"",""p"":24,""th1"":1,""th2"":3,""th3"":5}",30分钟_D1N6M12P24TH11TH23TH35_BIAS乖离率V230618,False,1346,3,"{""其他"":1332,""看多"":9,""看空"":5}","{""其他_任意_任意"":1332,""看多_任意_任意"":9,""看空_任意_任意"":5}",,
SIG-30M-AA7187C52BDF4294,byi_bi_end_V230106,byi,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""byi_bi_end_V230106""}",30分钟_D0停顿分型_BE辅助V230106,False,1346,3,"{""其他"":1329,""看多"":11,""看空"":6}","{""其他_任意_任意"":1329,""看多_弱_任意"":3,""看多_强_任意"":8,""看空_弱_任意"":1,""看空_强_任意"":5}",,
SIG-30M-B920FC0F46118FA7,byi_bi_end_V230107,byi,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""byi_bi_end_V230107""}",30分钟_D0验证分型_BE辅助V230107,False,1346,3,"{""其他"":1265,""看多"":48,""看空"":33}","{""其他_任意_任意"":1265,""看多_弱_任意"":39,""看多_强_任意"":9,""看空_弱_任意"":27,""看空_强_任意"":6}",,
SIG-30M-8496D83608BCE4DC,byi_fx_num_V230628,byi,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""byi_fx_num_V230628"",""num"":4}",30分钟_D1笔分型数大于4_BE辅助V230628,False,1346,3,"{""其他"":467,""向上"":395,""向下"":484}","{""其他_任意_任意"":467,""向上_其他_任意"":116,""向上_满足_任意"":279,""向下_其他_任意"":148,""向下_满足_任意"":336}",,
SIG-30M-1D01B88D700641AF,byi_second_bs_V230324,byi,kline,30m,GENERATED,"{""di"":1,""fastperiod"":12,""freq"":""30分钟"",""name"":""byi_second_bs_V230324"",""signalperiod"":9,""slowperiod"":26}",30分钟_D1MACD12#26#9回抽零轴_BS2辅助V230324,False,1346,3,"{""其他"":1336,""看多"":4,""看空"":6}","{""其他_任意_任意"":1336,""看多_任意_任意"":4,""看空_任意_任意"":6}",,
SIG-30M-765F82053B816D6A,byi_symmetry_zs_V221107,byi,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""byi_symmetry_zs_V221107"",""parameter_policy"":""native_defaults""}",30分钟_D1B_对称中枢,False,1346,2,"{""否"":760,""是"":586}","{""否_向上_任意"":409,""否_向下_任意"":351,""是_向上_3笔"":174,""是_向上_5笔"":62,""是_向上_7笔"":38,""是_向下_3笔"":193,""是_向下_5笔"":73,""是_向下_7笔"":46}",,
SIG-30M-0BE44721879919A1,cci_decision_V240620,cci,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":2,""name"":""cci_decision_V240620""}",30分钟_N2CCI_决策区域V240620,False,1346,3,"{""其他"":739,""开多"":346,""开空"":261}","{""其他_任意_任意"":739,""开多_1次_任意"":121,""开多_2次_任意"":225,""开空_1次_任意"":104,""开空_2次_任意"":157}",,
SIG-30M-C8249E169EB0962C,clv_up_dw_line_V230605,clv,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":70,""name"":""clv_up_dw_line_V230605""}",30分钟_D1N70_CLV多空V230605,False,1346,2,"{""看多"":624,""看空"":722}","{""看多_任意_任意"":624,""看空_任意_任意"":722}",,
SIG-30M-43650FFBA72E1834,cmo_up_dw_line_V230605,cmo,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""m"":30,""n"":70,""name"":""cmo_up_dw_line_V230605""}",30分钟_D1N70M30_CMO能量V230605,False,1346,3,"{""其他"":1224,""看多"":49,""看空"":73}","{""其他_任意_任意"":1224,""看多_任意_任意"":49,""看空_任意_任意"":73}",,
SIG-30M-88366CEFFFE7FEE2,coo_cci_V230323,coo,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""m"":5,""ma_type"":""SMA"",""n"":20,""name"":""coo_cci_V230323""}",30分钟_D1CCI20#SMA#5_BS辅助V230323,False,1346,3,"{""其他"":927,""多头"":167,""空头"":252}","{""其他_任意_任意"":927,""多头_向上_任意"":65,""多头_向下_任意"":102,""空头_向上_任意"":117,""空头_向下_任意"":135}",,
SIG-30M-C485339CC0995A79,coo_kdj_V230322,coo,kline,30m,GENERATED,"{""di"":1,""fastk_period"":9,""freq"":""30分钟"",""ma_type"":""EMA"",""n"":3,""name"":""coo_kdj_V230322"",""slowd_period"":3,""slowk_period"":3}",30分钟_D1KDJ9#3#3#EMA#3_BS辅助V230322,False,1346,3,"{""其他"":1012,""多头"":172,""空头"":162}","{""其他_任意_任意"":1012,""多头_任意_任意"":172,""空头_任意_任意"":162}",,
SIG-30M-B87D8525E4E1BB52,coo_sar_V230325,coo,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":60,""name"":""coo_sar_V230325""}",30分钟_D1N60SAR_BS辅助V230325,False,1346,3,"{""其他"":987,""多头"":136,""空头"":223}","{""其他_任意_任意"":987,""多头_任意_任意"":136,""空头_任意_任意"":223}",,
SIG-30M-C6E081F7E04E73CD,coo_td_V221110,coo,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""coo_td_V221110"",""parameter_policy"":""native_defaults""}",30分钟_D1K_TD,False,1346,2,"{""其他"":131,""延续"":1215}","{""其他_其他_任意"":131,""延续_TD底_任意"":253,""延续_TD顶_任意"":140,""延续_非底_任意"":442,""延续_非顶_任意"":380}",,
SIG-30M-43056276F9E0BD84,coo_td_V221111,coo,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""coo_td_V221111""}",30分钟_D1TD_BS辅助V221111,False,1346,2,"{""其他"":131,""延续"":1215}","{""其他_其他_任意"":131,""延续_TD底_任意"":253,""延续_TD顶_任意"":140,""延续_非底_任意"":442,""延续_非顶_任意"":380}",,
SIG-30M-E6E6673FC2423162,cvolp_up_dw_line_V230612,cvolp,kline,30m,GENERATED,"{""di"":1,""dw"":5,""freq"":""30分钟"",""m"":55,""n"":34,""name"":""cvolp_up_dw_line_V230612"",""up"":5}",30分钟_D1N34M55UP5DW5_CVOLP动量变化率V230612,False,1346,3,"{""其他"":201,""看多"":509,""看空"":636}","{""其他_任意_任意"":201,""看多_任意_任意"":509,""看空_任意_任意"":636}",,
SIG-30M-0556412A129AF090,cxt_bi_base_V230228,cxt,kline,30m,GENERATED,"{""bi_init_length"":9,""freq"":""30分钟"",""name"":""cxt_bi_base_V230228""}",30分钟_D0BL9_V230228,False,1346,2,"{""向上"":683,""向下"":663}","{""向上_中继_任意"":151,""向上_转折_任意"":532,""向下_中继_任意"":223,""向下_转折_任意"":440}",,
SIG-30M-03BD2DFB4E965635,cxt_bi_end_V230104,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230104"",""th"":50,""timeperiod"":5}",30分钟_D0SMA#5T50_BE辅助V230104,False,1346,3,"{""其他"":1334,""看多"":8,""看空"":4}","{""其他_任意_任意"":1334,""看多_任意_任意"":8,""看空_任意_任意"":4}",,
SIG-30M-A3336C61BDD6B67A,cxt_bi_end_V230105,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230105"",""th"":50,""timeperiod"":5}",30分钟_D0SMA#5T50_BE辅助V230105,False,1346,3,"{""其他"":1328,""看多"":11,""看空"":7}","{""其他_任意_任意"":1328,""看多_任意_任意"":11,""看空_任意_任意"":7}",,
SIG-30M-EAAE838107E13DCC,cxt_bi_end_V230222,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""max_overlap"":3,""name"":""cxt_bi_end_V230222""}",30分钟_D1MO3_BE辅助V230222,False,1346,3,"{""其他"":931,""新低"":229,""新高"":186}","{""其他_其他_任意"":604,""其他_第其他次_任意"":327,""新低_第1次_任意"":97,""新低_第2次_任意"":65,""新低_第3次_任意"":30,""新低_第4次_任意"":25,""新低_第5次_任意"":3,""新低_第6次_任意"":5,""新低_第7次_任意"":1,""新低_第8次_任意"":2,""新低_第9次_任意"":1,""新高_第1次_任意"":80,""新高_第2次_任意"":60,""新高_第3次_任意"":33,""新高_第4次_任意"":9,""新高_第5次_任意"":2,""新高_第6次_任意"":1,""新高_第8次_任意"":1}",,
SIG-30M-4395985B41060515,cxt_bi_end_V230224,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_end_V230224""}",30分钟_D1_BE辅助V230224,False,1346,3,"{""其他"":1329,""看多"":15,""看空"":2}","{""其他_任意_任意"":1329,""看多_任意_任意"":15,""看空_任意_任意"":2}",,
SIG-30M-434D1F82B1DFDC23,cxt_bi_end_V230312,cxt,kline,30m,GENERATED,"{""fastperiod"":12,""freq"":""30分钟"",""name"":""cxt_bi_end_V230312"",""signalperiod"":9,""slowperiod"":26}",30分钟_D0MACD12#26#9_BE辅助V230312,False,1346,3,"{""其他"":1022,""看多"":204,""看空"":120}","{""其他_任意_任意"":1022,""看多_任意_任意"":204,""看空_任意_任意"":120}",,
SIG-30M-CB7EC61CB22803E1,cxt_bi_end_V230320,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""max_overlap"":3,""name"":""cxt_bi_end_V230320""}",30分钟_D0质数窗口MO3_BE辅助V230320,False,1346,3,"{""其他"":1258,""看多"":53,""看空"":35}","{""其他_任意_任意"":1258,""看多_11K_任意"":6,""看多_13K_任意"":11,""看多_17K_任意"":14,""看多_19K_任意"":3,""看多_23K_任意"":4,""看多_29K_任意"":3,""看多_31K_任意"":3,""看多_37K_任意"":3,""看多_41K_任意"":2,""看多_43K_任意"":1,""看多_59K_任意"":1,""看多_61K_任意"":1,""看多_67K_任意"":1,""看空_11K_任意"":13,""看空_13K_任意"":7,""看空_17K_任意"":5,""看空_19K_任意"":4,""看空_23K_任意"":3,""看空_31K_任意"":1,""看空_41K_任意"":2}",,
SIG-30M-FDDB175965986D69,cxt_bi_end_V230322,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230322"",""timeperiod"":5}",30分钟_D0分型配合SMA#5_BE辅助V230322,False,1346,3,"{""其他"":1210,""看多"":80,""看空"":56}","{""其他_任意_任意"":1210,""看多_反向分型_任意"":49,""看多_同向分型_任意"":31,""看空_反向分型_任意"":39,""看空_同向分型_任意"":17}",,
SIG-30M-945C914C75D7CF9F,cxt_bi_end_V230324,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""ma_type"":""SMA"",""name"":""cxt_bi_end_V230324"",""timeperiod"":5}",30分钟_D0SMA#5均线突破_BE辅助V230324,False,1346,3,"{""其他"":1086,""看多"":158,""看空"":102}","{""其他_任意_任意"":1086,""看多_任意_任意"":158,""看空_任意_任意"":102}",,
SIG-30M-B0420C9CADFCFB03,cxt_bi_end_V230618,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""max_overlap"":3,""name"":""cxt_bi_end_V230618""}",30分钟_D1MO3_BE辅助V230618,False,1346,3,"{""其他"":788,""看多"":296,""看空"":262}","{""其他_任意_任意"":788,""看多_1小中枢_任意"":29,""看多_2小中枢_任意"":13,""看多_3小中枢_任意"":8,""看多_4小中枢_任意"":6,""看多_5小中枢_任意"":6,""看多_6小中枢_任意"":4,""看多_其他_任意"":230,""看空_1小中枢_任意"":39,""看空_2小中枢_任意"":34,""看空_3小中枢_任意"":25,""看空_4小中枢_任意"":11,""看空_5小中枢_任意"":1,""看空_6小中枢_任意"":1,""看空_其他_任意"":151}",,
SIG-30M-0B43D3DB4CA0013C,cxt_bi_end_V230815,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_end_V230815""}",30分钟_快速突破_BE辅助V230815,False,1346,2,"{""其他"":1343,""向上"":3}","{""其他_任意_任意"":1343,""向上_任意_任意"":3}",,
SIG-30M-8794C6C4D68E5FB6,cxt_bi_status_V230101,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_status_V230101""}",30分钟_D1_表里关系V230101,True,1346,2,"{""向上"":594,""向下"":752}","{""向上_延伸_任意"":276,""向上_顶分_任意"":318,""向下_底分_任意"":372,""向下_延伸_任意"":380}",,
SIG-30M-CD672B8912E30577,cxt_bi_status_V230102,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_status_V230102""}",30分钟_D1_表里关系V230102,False,1346,3,"{""其他"":802,""向上"":243,""向下"":301}","{""其他_任意_任意"":802,""向上_延伸_任意"":125,""向上_顶分_任意"":118,""向下_底分_任意"":188,""向下_延伸_任意"":113}",,
SIG-30M-B25C4E5A52909F2E,cxt_bi_stop_V230815,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bi_stop_V230815"",""th"":50}",30分钟_距离50BP_止损V230815,False,1346,2,"{""向上"":683,""向下"":663}","{""向上_阈值内_任意"":117,""向上_阈值外_任意"":566,""向下_阈值内_任意"":112,""向下_阈值外_任意"":551}",,
SIG-30M-7EB8D0ABB6EE93F0,cxt_bi_trend_V230824,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":4,""name"":""cxt_bi_trend_V230824"",""th"":2}",30分钟_D1N4TH2_形态V230824,False,1346,3,"{""向上"":147,""向下"":184,""横盘"":1015}","{""向上_任意_任意"":147,""向下_任意_任意"":184,""横盘_任意_任意"":1015}",,
SIG-30M-7FAE8A62E8BD6292,cxt_bi_trend_V230913,cxt,kline,30m,GENERATED,"{""di"":4,""freq"":""30分钟"",""n"":1,""name"":""cxt_bi_trend_V230913""}",30分钟_D4N1笔趋势_高低点辅助判断V230913,False,1346,3,"{""上升趋势"":197,""下降趋势"":171,""观望"":978}","{""上升趋势_强_任意"":142,""上升趋势_超强_任意"":55,""下降趋势_强_任意"":120,""下降趋势_超强_任意"":51,""观望_末笔延伸_任意"":951,""观望_趋势线交叉_任意"":27}",,
SIG-30M-27BAA34C9583C1F4,cxt_bi_zdf_V230601,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""n"":5,""name"":""cxt_bi_zdf_V230601""}",30分钟_D1N5_分层V230601,False,1346,3,"{""其他"":467,""向上"":395,""向下"":484}","{""其他_任意_任意"":467,""向上_第1层_任意"":145,""向上_第2层_任意"":65,""向上_第3层_任意"":61,""向上_第4层_任意"":67,""向上_第5层_任意"":57,""向下_第1层_任意"":185,""向下_第2层_任意"":95,""向下_第3层_任意"":68,""向下_第4层_任意"":84,""向下_第5层_任意"":52}",,
SIG-30M-DC6B944A24230293,cxt_bs_V240526,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bs_V240526""}",30分钟_趋势跟随_BS辅助V240526,False,1346,3,"{""买点"":35,""其他"":1303,""卖点"":8}","{""买点_任意_任意"":35,""其他_任意_任意"":1303,""卖点_任意_任意"":8}",,
SIG-30M-3A2B015C4A9FE5DA,cxt_bs_V240527,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_bs_V240527""}",30分钟_趋势跟随_BS辅助V240527,False,1346,3,"{""买点"":38,""其他"":1297,""卖点"":11}","{""买点_任意_任意"":38,""其他_任意_任意"":1297,""卖点_任意_任意"":11}",,
SIG-30M-F2AEB6424AC435E2,cxt_decision_V240526,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":9,""name"":""cxt_decision_V240526""}",30分钟_分型区域N9_决策区域V240526,False,1346,3,"{""其他"":886,""开多"":250,""开空"":210}","{""其他_任意_任意"":886,""开多_任意_任意"":250,""开空_任意_任意"":210}",,
SIG-30M-4280E17AC005EE54,cxt_decision_V240612,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":9,""name"":""cxt_decision_V240612"",""w"":10}",30分钟_W10N9高低点_决策区域V240612,False,1346,3,"{""其他"":726,""开多"":228,""开空"":392}","{""其他_任意_任意"":726,""开多_任意_任意"":228,""开空_任意_任意"":392}",,
SIG-30M-1FBBB714711D215A,cxt_decision_V240613,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":4,""name"":""cxt_decision_V240613""}",30分钟_放量笔N4BS2_决策区域V240613,False,1346,3,"{""其他"":1299,""开多"":20,""开空"":27}","{""其他_任意_任意"":1299,""开多_任意_任意"":20,""开空_任意_任意"":27}",,
SIG-30M-1136D224CDE66790,cxt_decision_V240614,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""n"":4,""name"":""cxt_decision_V240614""}",30分钟_放量笔N4_决策区域V240614,False,1346,3,"{""其他"":1160,""开多"":114,""开空"":72}","{""其他_任意_任意"":1160,""开多_任意_任意"":114,""开空_任意_任意"":72}",,
SIG-30M-D74CA25EC93EE915,cxt_double_zs_V230311,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""cxt_double_zs_V230311""}",30分钟_D1双中枢_BS1辅助V230311,False,1346,3,"{""其他"":1207,""看多"":94,""看空"":45}","{""其他_任意_任意"":1207,""看多_任意_任意"":94,""看空_任意_任意"":45}",,
SIG-30M-D9EC6197249E15BF,cxt_eleven_bi_V230622,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""cxt_eleven_bi_V230622""}",30分钟_D1十一笔_形态V230622,False,1346,9,"{""A3B3C5式类一买"":4,""A3B3C5式类一卖"":2,""A3B5C3式类一买"":3,""A3B5C3式类一卖"":1,""A5B3C3式类一买"":14,""A5B3C3式类一卖"":10,""其他"":1281,""类三买"":28,""类二买"":3}","{""A3B3C5式类一买_任意_任意"":4,""A3B3C5式类一卖_任意_任意"":2,""A3B5C3式类一买_任意_任意"":3,""A3B5C3式类一卖_任意_任意"":1,""A5B3C3式类一买_任意_任意"":14,""A5B3C3式类一卖_任意_任意"":10,""其他_任意_任意"":1281,""类三买_任意_任意"":28,""类二买_任意_任意"":3}",,
SIG-30M-BEC3843A16C101AD,cxt_first_buy_V221126,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_first_buy_V221126"",""parameter_policy"":""native_defaults""}",30分钟_D1B_BUY1,False,1346,2,"{""一买"":106,""其他"":1240}","{""一买_11笔_任意"":15,""一买_13笔_任意"":24,""一买_15笔_任意"":7,""一买_17笔_任意"":10,""一买_19笔_任意"":4,""一买_21笔_任意"":9,""一买_5笔_任意"":13,""一买_7笔_任意"":16,""一买_9笔_任意"":8,""其他_任意_任意"":1240}",,
SIG-30M-D2F0833875BAEFBA,cxt_first_sell_V221126,cxt,kline,30m,GENERATED,"{""freq"":""30分钟"",""name"":""cxt_first_sell_V221126"",""parameter_policy"":""native_defaults""}",30分钟_D1B_SELL1,False,1346,2,"{""一卖"":84,""其他"":1262}","{""一卖_11笔_任意"":12,""一卖_13笔_任意"":5,""一卖_15笔_任意"":6,""一卖_17笔_任意"":7,""一卖_19笔_任意"":8,""一卖_21笔_任意"":7,""一卖_5笔_任意"":13,""一卖_7笔_任意"":12,""一卖_9笔_任意"":14,""其他_任意_任意"":1262}",,
SIG-30M-A95C061A192ACD08,cxt_five_bi_V230619,cxt,kline,30m,GENERATED,"{""di"":1,""freq"":""30分钟"",""name"":""cxt_five_bi_V230619""}",30分钟_D1五笔_形态V230619,False,1346,9,"{""aAb式底背驰"":53,""aAb式顶背驰"":31,""上颈线突破"":94,""下颈线突破"":84,""其他"":980,""类三买"":31,""类三卖"":24,""类趋势底背驰"":30,""类趋势顶背驰"":19}","{""aAb式底背驰_任意_任意"":53,""aAb式顶背驰_任意_任意"":31,""上颈线突破_任意_任意"":94,""下颈线突破_任意_任意"":84,""其他_任意_任意"":980,""类三买_任意_任意"":31,""类三卖_任意_任意"":24,""类趋势底背驰_任意_任意"":30,""类趋势顶背驰_任意_任意"":19}",,
