candidate_id,trend_trend_multiplier,trend_volume_multiplier,range_trend_multiplier,range_volume_multiplier,strategy_return,annualized_return,max_drawdown,calmar,win_loss_ratio,closed_trade_count,winning_trade_count,losing_trade_count,has_wins_and_losses,sharpe,exposure,trade_count,manhattan_distance,euclidean_distance,strategy_return_delta_from_selected,annualized_return_delta_from_selected,max_drawdown_delta_from_selected,calmar_delta_from_selected,win_loss_ratio_delta_from_selected,closed_trade_count_delta_from_selected,winning_trade_count_delta_from_selected,losing_trade_count_delta_from_selected,has_wins_and_losses_delta_from_selected,sharpe_delta_from_selected,exposure_delta_from_selected,trade_count_delta_from_selected,strategy_return_global_percentile,strategy_return_neighborhood_percentile,sharpe_global_percentile,sharpe_neighborhood_percentile,max_drawdown_global_percentile,max_drawdown_neighborhood_percentile,calmar_global_percentile,calmar_neighborhood_percentile,win_loss_ratio_global_percentile,win_loss_ratio_neighborhood_percentile,exposure_global_percentile,exposure_neighborhood_percentile,trade_count_global_percentile,trade_count_neighborhood_percentile,closed_trade_count_global_percentile,closed_trade_count_neighborhood_percentile
213,0.75,1.25,1.0,1.25,0.36028220931767097,0.0660663894486313,-0.45544907844312843,0.14505768608527542,3.9442291283485917,72,19,53,True,0.4536863305707882,0.6097359735973598,145,4.0,3.1622776601683795,-0.3922911666664768,-0.05767234405289612,-0.22472627997180827,-0.39125140136239905,-0.6836512886438979,9.0,1.0,8.0,0.0,-0.2709244973754593,0.08250825082508251,18.0,0.1648,,0.1648,,0.1184,,0.1456,,0.6576,,0.7824,,0.9056,,0.9056,
214,0.75,1.25,1.0,1.5,0.16497579112540173,0.03225896298900244,-0.5122443711524185,0.06297572956522303,3.7223424419591202,75,19,56,True,0.29756735708535004,0.6410891089108911,151,5.0,3.3166247903554,-0.587597584858746,-0.09147977051252498,-0.28152157268109834,-0.47333335788245146,-0.9055379750333694,12.0,1.0,11.0,0.0,-0.4270434708608975,0.11386138613861385,24.0,0.0352,,0.0352,,0.0496,,0.0368,,0.4896,,0.8872,,0.98,,0.98,
215,0.75,1.25,1.25,0.5,0.5805555709775558,0.09985816905486034,-0.3472993959512879,0.2875276208913027,3.1120520751125995,72,24,48,True,0.6102510492488178,0.5404290429042904,145,6.0,4.242640687119285,-0.17201780500659192,-0.023880564446667085,-0.11657659747996774,-0.2487814665563718,-1.5158283418798901,9.0,6.0,3.0,0.0,-0.11435977869742975,0.013201320132013139,18.0,0.444,,0.4496,,0.4536,,0.4584,,0.132,,0.3664,,0.9056,,0.9056,
216,0.75,1.25,1.25,0.75,0.538087900589518,0.09364726199959428,-0.3585178033236265,0.26120672706192183,3.2551272518201606,69,22,47,True,0.581901183237663,0.5486798679867987,139,5.0,3.605551275463989,-0.2144854753946297,-0.030091471501933142,-0.12779500485230633,-0.27510236038575264,-1.372753165172329,6.0,4.0,2.0,0.0,-0.1427096447085845,0.021452145214521434,12.0,0.376,,0.376,,0.4064,,0.3968,,0.2016,,0.424,,0.7136,,0.7136,
217,0.75,1.25,1.25,1.0,0.43343097644116213,0.07773995831759506,-0.3991845129950905,0.19474692977017163,3.23746515166219,68,21,47,True,0.5088007560908473,0.5602310231023102,137,4.0,3.1622776601683795,-0.3191423995429856,-0.04599877518393236,-0.16846171452377035,-0.34156215767750286,-1.3904152653302995,5.0,3.0,2.0,0.0,-0.21581007185540024,0.03300330033003296,10.0,0.2512,,0.256,,0.2496,,0.2448,,0.1824,,0.4944,,0.6208,,0.6208,
218,0.75,1.25,1.25,1.25,0.4577375181977701,0.08151447458627481,-0.41760153495144336,0.19519677913959993,3.7501904486291946,67,19,48,True,0.5243479759864235,0.5858085808580858,135,3.0,3.0,-0.29483585778637766,-0.04222425891525261,-0.1868787364801232,-0.34111230830807454,-0.877689968363295,4.0,1.0,3.0,0.0,-0.20026285195982407,0.058580858085808596,8.0,0.2784,,0.2816,,0.1888,,0.248,,0.5136,,0.644,,0.5192,,0.5192,
219,0.75,1.25,1.25,1.5,0.23953812439869138,0.04566042098486256,-0.48656536845120213,0.09384231584382041,3.6856388116889494,72,19,53,True,0.3596676734183637,0.6204620462046204,145,4.0,3.1622776601683795,-0.5130352515854564,-0.07807831251666486,-0.255842569979882,-0.44246677160385406,-0.9422416053035403,9.0,1.0,8.0,0.0,-0.36494315452788384,0.09323432343234317,18.0,0.0768,,0.0768,,0.08,,0.0736,,0.4688,,0.82,,0.9056,,0.9056,
220,0.75,1.25,1.5,0.5,0.5805555709775558,0.09985816905486034,-0.3472993959512879,0.2875276208913027,3.1120520751125995,72,24,48,True,0.6102407799720522,0.5396039603960396,145,7.0,4.358898943540674,-0.17201780500659192,-0.023880564446667085,-0.11657659747996774,-0.2487814665563718,-1.5158283418798901,9.0,6.0,3.0,0.0,-0.11437004797419537,0.012376237623762387,18.0,0.444,,0.448,,0.4536,,0.4584,,0.132,,0.3576,,0.9056,,0.9056,
221,0.75,1.25,1.5,0.75,0.5587097184330518,0.09667994615895115,-0.36577284944190236,0.26431690134045155,3.292687158641561,69,22,47,True,0.5955928287360346,0.5470297029702971,139,6.0,3.7416573867739413,-0.1938636575510959,-0.027058787342576274,-0.1350500509705822,-0.2719921861072229,-1.3351932583509285,6.0,4.0,2.0,0.0,-0.12901799921021295,0.01980198019801982,12.0,0.4128,,0.4096,,0.3728,,0.4032,,0.2288,,0.4104,,0.7136,,0.7136,
222,0.75,1.25,1.5,1.0,0.5199077929039793,0.09094683057467123,-0.3661000848105703,0.24842067606110904,3.168944307007365,68,22,46,True,0.5697415441107122,0.5478547854785478,137,5.0,3.3166247903554,-0.2326655830801685,-0.03279190292685619,-0.13537728633925017,-0.2878884113865654,-1.4589361099851246,5.0,4.0,1.0,0.0,-0.15486928383553533,0.02062706270627057,10.0,0.3424,,0.344,,0.3712,,0.3664,,0.16,,0.4168,,0.6208,,0.6208,
223,0.75,1.25,1.5,1.25,0.44397435261789076,0.07938339667809902,-0.3827188975015162,0.2074195896683793,3.314351347400841,69,21,48,True,0.515835949030553,0.5684818481848185,139,4.0,3.1622776601683795,-0.308599023366257,-0.044355336823428404,-0.15199609903019606,-0.32888949777929516,-1.3135290695916488,6.0,3.0,3.0,0.0,-0.20877487891569457,0.041254125412541254,12.0,0.2656,,0.2672,,0.3136,,0.2752,,0.24,,0.5472,,0.7136,,0.7136,
224,0.75,1.25,1.5,1.5,0.411548343372965,0.07429823025098536,-0.4360551345768985,0.17038723858412186,3.7282799696433258,68,19,49,True,0.4913856780204447,0.5882838283828383,137,5.0,3.3166247903554,-0.3410250326111828,-0.049440503250542056,-0.20533233610557833,-0.3659218488635526,-0.8996004473491639,5.0,1.0,4.0,0.0,-0.23322514992580284,0.06105610561056107,10.0,0.2352,,0.2352,,0.1568,,0.2016,,0.4976,,0.6552,,0.6208,,0.6208,
225,0.75,1.5,0.5,0.5,0.5830335942745231,0.10021648053945276,-0.3737327032404939,0.2681501502825785,3.267236121105504,67,22,45,True,0.6089345194621596,0.5808580858085809,135,10.0,5.830951894845301,-0.1695397817096247,-0.023522252962074663,-0.14300990476917375,-0.268158937165096,-1.3606442958869858,4.0,4.0,0.0,0.0,-0.11567630848408794,0.05363036303630364,8.0,0.4528,,0.4416,,0.3424,,0.4112,,0.2128,,0.6232,,0.5192,,0.5192,
226,0.75,1.5,0.5,0.75,0.33689606646631676,0.06222941181611241,-0.4634923343927023,0.1342620086643923,2.9297543601525042,68,22,46,True,0.4353084798664984,0.6311881188118812,137,9.0,5.385164807134504,-0.415677309517831,-0.06150932168541501,-0.23276953592138216,-0.40204707878328216,-1.6981260568399854,5.0,4.0,1.0,0.0,-0.28930234807974914,0.10396039603960394,10.0,0.1472,,0.1488,,0.1056,,0.1232,,0.0848,,0.8544,,0.6208,,0.6208,
227,0.75,1.5,0.5,1.0,0.20938580018202035,0.040320010379400806,-0.4940476917694653,0.08161157526106834,3.0074552409668556,66,20,46,True,0.33466014169859004,0.6542904290429042,133,8.0,5.0990195135927845,-0.5431875758021274,-0.08341872312212661,-0.2633248932981451,-0.45469751218660615,-1.620425176025634,3.0,2.0,1.0,0.0,-0.3899506862476575,0.127062706270627,6.0,0.0608,,0.0608,,0.0656,,0.0576,,0.1024,,0.932,,0.3968,,0.3968,
228,0.75,1.5,0.5,1.25,0.1087414757680647,0.021694722858752957,-0.5139252808317285,0.04221376855336356,2.239611367358667,53,19,34,True,0.24968051658990303,0.7004950495049505,107,7.0,5.0,-0.643831900216083,-0.10204401064277446,-0.28320248236040835,-0.4940953188943109,-2.3882690496338226,-10.0,1.0,-11.0,0.0,-0.4749303113563445,0.1732673267326732,-20.0,0.0096,,0.0096,,0.048,,0.0096,,0.0096,,0.992,,0.0296,,0.0296,
229,0.75,1.5,0.5,1.5,0.16927654144804838,0.033050151335514366,-0.5108422059715172,0.06469737807325406,2.1271602437522596,53,20,33,True,0.30144117613478455,0.7087458745874587,107,8.0,5.0990195135927845,-0.5832968345360994,-0.09068858216601305,-0.28011940750019704,-0.47161170937442043,-2.50072017324023,-10.0,2.0,-12.0,0.0,-0.423169651811463,0.1815181518151815,-20.0,0.04,,0.04,,0.0528,,0.0432,,0.0032,,0.9936,,0.0296,,0.0296,
230,0.75,1.5,0.75,0.5,0.6119542945485728,0.10436578370811156,-0.32688302298616523,0.31927563185968416,2.9672354267126773,69,24,45,True,0.6283519876830581,0.5627062706270627,139,9.0,5.385164807134504,-0.140619081435575,-0.01937294979341586,-0.09616022451484507,-0.2170334555879903,-1.6606449902798124,6.0,6.0,0.0,0.0,-0.09625884026318943,0.035478547854785436,12.0,0.4944,,0.4848,,0.5328,,0.5184,,0.0896,,0.5072,,0.7136,,0.7136,
231,0.75,1.5,0.75,0.75,0.5269091626233924,0.09198981165733677,-0.40333905200900744,0.22807067949195864,3.250913591941241,68,22,46,True,0.5715498967825823,0.5874587458745875,137,8.0,4.898979485566356,-0.22566421336075537,-0.03174892184419065,-0.17261625353768728,-0.30823840795571583,-1.3769668250512486,5.0,4.0,1.0,0.0,-0.15306093116366526,0.06023102310231021,10.0,0.3584,,0.352,,0.2368,,0.3232,,0.1952,,0.6504,,0.6208,,0.6208,
232,0.75,1.5,0.75,1.0,0.45221452971766896,0.08066122181750135,-0.4212322027129225,0.19148873542432712,3.469048798207362,70,21,49,True,0.5188295231704991,0.6212871287128713,141,7.0,4.58257569495584,-0.3003588462664788,-0.04307751168402607,-0.19050940424160234,-0.3448203520233474,-1.1588316187851277,7.0,3.0,4.0,0.0,-0.2057813047757484,0.09405940594059403,14.0,0.2704,,0.272,,0.1808,,0.2336,,0.3408,,0.8232,,0.7968,,0.7968,
233,0.75,1.5,0.75,1.25,0.16174429402359403,0.031662956369248985,-0.4982042756222238,0.06355416426264923,3.093075813756383,69,20,49,True,0.2948424189056815,0.655940594059406,139,6.0,4.47213595499958,-0.5908290819605537,-0.09207577713227844,-0.26748147715090365,-0.4727549231850252,-1.5348046032361067,6.0,2.0,4.0,0.0,-0.429768409040566,0.12871287128712872,12.0,0.0288,,0.0288,,0.0624,,0.0384,,0.1248,,0.9384,,0.7136,,0.7136,
234,0.75,1.5,0.75,1.5,0.16846112707546124,0.0329003207657903,-0.47773541766529626,0.068867242304485,3.0847550056400723,65,19,46,True,0.3006039908396001,0.665016501650165,131,7.0,4.58257569495584,-0.5841122489086865,-0.09083841273573712,-0.2470126191939761,-0.4674418451431895,-1.5431254113524173,2.0,1.0,1.0,0.0,-0.42400683710664744,0.13778877887788776,4.0,0.0384,,0.0384,,0.088,,0.0464,,0.1216,,0.9496,,0.2752,,0.2752,
235,0.75,1.5,1.0,0.5,0.5763954227183046,0.09925562773738172,-0.3558334554470165,0.27893843655788814,2.9735860727859076,70,24,46,True,0.6058981506891048,0.5602310231023102,141,8.0,5.0990195135927845,-0.17617795326584318,-0.024483105764145696,-0.12511065697569634,-0.25737065088978633,-1.654294344206582,7.0,6.0,1.0,0.0,-0.11871267725714274,0.03300330033003296,14.0,0.4352,,0.4336,,0.4192,,0.4256,,0.0928,,0.4944,,0.7968,,0.7968,
236,0.75,1.5,1.0,0.75,0.5227637144179422,0.09137273052444761,-0.359011457258234,0.2545120181463288,2.844806425792067,66,23,43,True,0.5699921998230605,0.5668316831683168,133,7.0,4.58257569495584,-0.22980966156620553,-0.03236600297707981,-0.12828865878691387,-0.2817970693013457,-1.7830739912004225,3.0,5.0,-2.0,0.0,-0.15461862812318705,0.03960396039603953,6.0,0.3488,,0.3472,,0.4032,,0.376,,0.056,,0.532,,0.3968,,0.3968,
237,0.75,1.5,1.0,1.0,0.5094287526566188,0.08937865424726366,-0.3803254578188767,0.23500571000384796,3.0675174080829977,69,23,46,True,0.5595072385939981,0.5841584158415841,139,6.0,4.242640687119285,-0.24314462332752895,-0.034360079254263765,-0.14960265934755657,-0.3013033774438265,-1.560363008909492,6.0,5.0,1.0,0.0,-0.16510358935224945,0.05693069306930687,12.0,0.336,,0.3328,,0.3184,,0.3424,,0.1184,,0.6392,,0.7136,,0.7136,
238,0.75,1.5,1.0,1.25,0.4052757440526009,0.07330387802516913,-0.43118434803258876,0.17000588810711853,3.5142510600526973,72,21,51,True,0.48604949958201443,0.6179867986798679,145,5.0,4.123105625617661,-0.34729763193154684,-0.05043485547635829,-0.2004615495612686,-0.36630319934055594,-1.1136293569397924,9.0,3.0,6.0,0.0,-0.2385613283642331,0.09075907590759069,18.0,0.224,,0.2208,,0.1664,,0.2,,0.3616,,0.8128,,0.9056,,0.9056,
239,0.75,1.5,1.0,1.5,0.20350925011230125,0.039266934093433736,-0.49051039114854245,0.08005321559343365,3.5498309903422873,75,20,55,True,0.32990365379108477,0.6493399339933993,151,6.0,4.242640687119285,-0.5490641258718465,-0.08447179940809368,-0.2597875926772223,-0.4562558718542408,-1.0780494266502023,12.0,2.0,10.0,0.0,-0.39470717415516277,0.12211221122112204,24.0,0.056,,0.0576,,0.072,,0.056,,0.384,,0.92,,0.98,,0.98,
240,0.75,1.5,1.25,0.5,0.6200659939500388,0.1055189878477969,-0.32354726087420116,0.3261316061297885,2.8653899546495,73,26,47,True,0.6346850355099567,0.5495049504950495,147,7.0,5.0,-0.13250738203410894,-0.018219745653730524,-0.092824462402881,-0.210177481317886,-1.7624904623429898,10.0,8.0,2.0,0.0,-0.08992579243629084,0.022277227722772297,20.0,0.5032,,0.5072,,0.5368,,0.5352,,0.0632,,0.4296,,0.944,,0.944,
241,0.75,1.5,1.25,0.75,0.5806964524441871,0.09987855183264305,-0.3334197537372321,0.2995579917300199,2.9808473272259746,70,24,46,True,0.6090925274170361,0.5585808580858086,141,6.0,4.47213595499958,-0.17187692353996065,-0.023860181668884373,-0.10269695526591194,-0.23675109571765457,-1.647033089766515,7.0,6.0,1.0,0.0,-0.11551830052921142,0.031353135313531344,14.0,0.448,,0.4432,,0.5088,,0.4848,,0.0976,,0.4776,,0.7968,,0.7968,
242,0.75,1.5,1.25,1.0,0.4808440249886241,0.08505669835743057,-0.37241268093764024,0.22839366839840006,2.9056033067155207,68,23,45,True,0.5413884711690682,0.5684818481848185,137,5.0,4.123105625617661,-0.27172935099552364,-0.03868203514409685,-0.14168988246632008,-0.30791541904927444,-1.722277110276969,5.0,5.0,0.0,0.0,-0.18322235677717935,0.041254125412541254,10.0,0.3088,,0.3104,,0.3504,,0.3264,,0.0784,,0.5472,,0.6208,,0.6208,
243,0.75,1.5,1.25,1.25,0.5059545449369047,0.08885683968909586,-0.39165034988042735,0.22687797857508427,3.336686969513407,67,21,46,True,0.5566869645256096,0.594059405940594,135,4.0,4.0,-0.24661883104724303,-0.034881893812431564,-0.1609275514091072,-0.3094311088725902,-1.2911934474790825,4.0,3.0,1.0,0.0,-0.16792386342063792,0.06683168316831678,8.0,0.3344,,0.3312,,0.2832,,0.3216,,0.2656,,0.6912,,0.5192,,0.5192,
244,0.75,1.5,1.25,1.5,0.28053785318539437,0.05275937413329612,-0.4636871537153836,0.11378226399103655,3.51796226744092,72,20,52,True,0.39204841483552316,0.6287128712871287,145,5.0,4.123105625617661,-0.4720355227987534,-0.0709793593682313,-0.23296435524406345,-0.42252682345663795,-1.1099181495515698,9.0,2.0,7.0,0.0,-0.3325624131107244,0.10148514851485146,18.0,0.1024,,0.1024,,0.104,,0.0976,,0.368,,0.8472,,0.9056,,0.9056,
245,0.75,1.5,1.5,0.5,0.6200659939500388,0.1055189878477969,-0.32354726087420116,0.3261316061297885,2.8653899546495,73,26,47,True,0.6346740586340063,0.5486798679867987,147,8.0,5.0990195135927845,-0.13250738203410894,-0.018219745653730524,-0.092824462402881,-0.210177481317886,-1.7624904623429898,10.0,8.0,2.0,0.0,-0.08993676931224126,0.021452145214521434,20.0,0.5032,,0.5056,,0.5368,,0.5352,,0.0632,,0.424,,0.944,,0.944,
246,0.75,1.5,1.5,0.75,0.601889541796059,0.10292851536042691,-0.3409586541981091,0.3018797560733618,3.0157616722037837,70,24,46,True,0.6227562947429637,0.556930693069307,141,7.0,4.58257569495584,-0.15068383418808873,-0.02081021814110051,-0.11023585572678896,-0.23442933137431266,-1.612118744788706,7.0,6.0,1.0,0.0,-0.10185453320328386,0.02970297029702973,14.0,0.4784,,0.4752,,0.4768,,0.4896,,0.1056,,0.4704,,0.7968,,0.7968,
247,0.75,1.5,1.5,1.0,0.5518433605968258,0.09567371438775507,-0.34558711265001874,0.2768439877694319,2.8898526581331865,69,24,45,True,0.5902864479741665,0.5585808580858086,139,6.0,4.242640687119285,-0.20073001538732194,-0.02806501911377235,-0.11486431417869858,-0.25946509967824255,-1.7380277588593032,6.0,6.0,0.0,0.0,-0.13432437997208102,0.031353135313531344,12.0,0.4,,0.4032,,0.4624,,0.4176,,0.072,,0.4776,,0.7136,,0.7136,
248,0.75,1.5,1.5,1.25,0.49173614038944846,0.08671129396524835,-0.3552133714860195,0.2441104443858503,2.976863221174326,69,23,46,True,0.5483475666351887,0.5767326732673267,139,5.0,4.123105625617661,-0.2608372355946993,-0.03702743953627907,-0.12449057301469935,-0.2921986430618242,-1.6510171958181639,6.0,5.0,1.0,0.0,-0.17626326131105885,0.04950495049504944,12.0,0.3216,,0.3168,,0.424,,0.3536,,0.0944,,0.6016,,0.7136,,0.7136,
249,0.75,1.5,1.5,1.5,0.4582375884300187,0.08159160451565706,-0.410926226362444,0.1985553592865398,3.3179937006061704,68,21,47,True,0.5237347441522207,0.5965346534653465,137,6.0,4.242640687119285,-0.29433578755412904,-0.042147128985870363,-0.18020342789112387,-0.3377537281611347,-1.3098867163863193,5.0,3.0,2.0,0.0,-0.20087608379402688,0.06930693069306926,10.0,0.2816,,0.28,,0.2112,,0.256,,0.2448,,0.708,,0.6208,,0.6208,
250,1.0,0.5,0.5,0.5,0.7876249824500574,0.12837514716925869,-0.25153260635136065,0.5103717924742295,4.237097058089982,64,20,44,True,0.7465462214891128,0.5198019801980198,129,7.0,4.358898943540674,0.03505160646590966,0.004636413667731265,-0.0208098078800405,-0.02593729497344499,-0.3907833589025076,1.0,2.0,-1.0,0.0,0.021935393542865222,-0.007425742574257432,2.0,0.8,,0.8064,,0.836,,0.8192,,0.824,,0.1992,,0.18,,0.18,
251,1.0,0.5,0.5,0.75,0.48821834011609155,0.08617796244109677,-0.3476084082333891,0.24791679487578933,3.4469008476170506,67,21,46,True,0.5499281761253748,0.5717821782178217,135,6.0,3.7416573867739413,-0.2643550358680562,-0.03756077106043065,-0.11688560976206896,-0.28839229257188514,-1.180979569375439,4.0,3.0,1.0,0.0,-0.17468265182087273,0.04455445544554448,8.0,0.32,,0.3232,,0.4512,,0.3648,,0.3328,,0.572,,0.5192,,0.5192,
252,1.0,0.5,0.5,1.0,0.3997161256839592,0.07241960659445623,-0.3603416121025025,0.20097486430142242,3.3892253466952984,65,20,45,True,0.4849331203888344,0.594059405940594,131,5.0,3.3166247903554,-0.35285725030018855,-0.05131912690707119,-0.12961881363118233,-0.33533422314625205,-1.2386550702971912,2.0,2.0,0.0,0.0,-0.23967770755741313,0.06683168316831678,4.0,0.2176,,0.2176,,0.3936,,0.2624,,0.2896,,0.6912,,0.2752,,0.2752,
253,1.0,0.5,0.5,1.25,0.27761581167139493,0.052259438794663104,-0.3881620167788129,0.13463305665078043,2.822663927922076,54,18,36,True,0.38993174331904956,0.636963696369637,109,4.0,3.1622776601683795,-0.4749575643127528,-0.07147929470686432,-0.15743921830749275,-0.40167603079689407,-1.8052164890704137,-9.0,0.0,-9.0,0.0,-0.334679084627198,0.10973597359735976,-18.0,0.0992,,0.0992,,0.2912,,0.1248,,0.0512,,0.8728,,0.0536,,0.0536,
254,1.0,0.5,0.5,1.5,0.3168994652300783,0.058906162373510984,-0.40871912781854147,0.1441238208936076,2.6882422365849323,55,19,36,True,0.41895160155598254,0.6427392739273927,111,5.0,3.3166247903554,-0.43567391075406947,-0.06483257112801644,-0.17799632934722132,-0.3921852665540669,-1.9396381804075573,-8.0,1.0,-9.0,0.0,-0.305659226390265,0.11551155115511547,-16.0,0.1296,,0.128,,0.216,,0.1408,,0.0352,,0.8936,,0.064,,0.064,
255,1.0,0.5,0.75,0.5,0.831001585401002,0.13401407995334713,-0.22528090388597422,0.5948754538963421,3.7638030507398077,65,22,43,True,0.7733226377022574,0.5008250825082509,131,6.0,3.7416573867739413,0.07842820941685424,0.010275346451819711,0.005441894585345941,0.05856636644866764,-0.8640773662526819,2.0,4.0,-2.0,0.0,0.04871180975600986,-0.02640264026402639,4.0,0.856,,0.864,,0.9392,,0.9136,,0.528,,0.0808,,0.2752,,0.2752,
256,1.0,0.5,0.75,0.75,0.7248627701730617,0.12002107120961214,-0.2646746676579017,0.45346640942888505,4.261822548701317,66,20,46,True,0.7076968266493928,0.528052805280528,133,5.0,3.0,-0.027710605811086086,-0.00371766229191528,-0.03395186918658155,-0.08284267801878942,-0.3660578682911728,3.0,2.0,1.0,0.0,-0.01691400129685472,0.0008250825082507518,6.0,0.6864,,0.6992,,0.7568,,0.7344,,0.832,,0.2584,,0.3968,,0.3968,
257,1.0,0.5,0.75,1.0,0.6560362956593553,0.110578283571378,-0.2799643504072351,0.3949727292440314,4.283025865625549,69,20,49,True,0.6615868058011655,0.5627062706270627,139,4.0,2.449489742783178,-0.09653708032479247,-0.01316044993014942,-0.04924155193591495,-0.1413363582036431,-0.3448545513669403,6.0,2.0,4.0,0.0,-0.06302402214508207,0.035478547854785436,12.0,0.5616,,0.5712,,0.6912,,0.6368,,0.84,,0.5072,,0.7136,,0.7136,
258,1.0,0.5,0.75,1.25,0.34457691004922575,0.06349543483652953,-0.3655966404582677,0.17367619887573185,3.4389326637209723,68,20,48,True,0.44378306774301873,0.5957095709570958,137,3.0,2.23606797749979,-0.407996465934922,-0.06024329866499789,-0.13487384198694752,-0.36263288857194265,-1.1889477532715174,5.0,2.0,3.0,0.0,-0.2808277602032288,0.0684818481848185,10.0,0.1552,,0.1584,,0.3744,,0.2096,,0.3264,,0.7008,,0.6208,,0.6208,
259,1.0,0.5,0.75,1.5,0.35235082267066575,0.06477097873274729,-0.33971855576561827,0.1906607032011365,3.443610268443308,64,19,45,True,0.448399597015176,0.6047854785478548,129,4.0,2.449489742783178,-0.400222553313482,-0.058967754768780134,-0.10899575729429811,-0.345648384246538,-1.1842701485491816,1.0,1.0,0.0,0.0,-0.2762112309310715,0.07755775577557755,2.0,0.1616,,0.1632,,0.4832,,0.2288,,0.328,,0.7584,,0.18,,0.18,
260,1.0,0.5,1.0,0.5,0.7906106444689405,0.12876673445690523,-0.22528090388597422,0.5715829980959257,3.7459766717485783,66,22,44,True,0.7502883970967223,0.49834983498349833,133,5.0,3.3166247903554,0.03803726848479272,0.005028000955377809,0.005441894585345941,0.03527391064825125,-0.8819037452439114,3.0,4.0,-1.0,0.0,0.02567756915047481,-0.028877887788778922,6.0,0.8048,,0.8128,,0.9392,,0.8976,,0.5088,,0.0664,,0.3968,,0.3968,
261,1.0,0.5,1.0,0.75,0.7201798922060616,0.11938814967123923,-0.22528090388597422,0.5299523732897816,3.7137574413201424,64,21,43,True,0.7068125976912881,0.5074257425742574,129,4.0,2.449489742783178,-0.03239348377808615,-0.0043505838302881905,0.005441894585345941,-0.006356714157892851,-0.9141229756723472,1.0,3.0,-2.0,0.0,-0.017798230254959413,-0.01980198019801982,2.0,0.6736,,0.6944,,0.9392,,0.848,,0.4848,,0.1224,,0.18,,0.18,
262,1.0,0.5,1.0,1.0,0.705116141429772,0.11734288567316598,-0.238434046369829,0.49213980746339553,3.9643436568480044,67,21,46,True,0.6950444304171172,0.5247524752475248,135,3.0,1.7320508075688772,-0.04745723455437578,-0.006395847828361445,-0.007711247898508855,-0.04416927998427894,-0.6635367601444853,4.0,3.0,1.0,0.0,-0.029566397529130373,-0.0024752475247524774,8.0,0.6384,,0.6464,,0.892,,0.7824,,0.6752,,0.2336,,0.5192,,0.5192,
