candidate_id,entry_signal_date,entry_date,exit_signal_date,exit_date,size,entry_price,exit_price,entry_fees,exit_fees,net_return,entry_regime,exit_regime,regime_path,holding_sessions,fees,short_loss
0,2024-04-18,2024-04-19,2024-04-25,2024-04-26,959718.9114902571,0.759,0.751,364.21332691051066,360.3744512645915,-0.011529149786108306,range,range,range_to_range,5,724.5877781751021,True
0,2024-04-26,2024-04-29,2024-05-15,2024-05-16,927871.7961610928,0.776,0.768,360.01425691042095,356.30276972585966,-0.011298474474103148,range,trend,range_to_trend,10,716.3170266362806,True
0,2024-05-30,2024-05-31,2024-06-26,2024-06-27,935470.8147660643,0.761,0.744,355.9466450184118,347.9951430929759,-0.023316199981480934,range,trend,range_to_trend,18,703.9417881113877,False
0,2024-06-27,2024-06-28,2024-07-03,2024-07-04,951155.463366619,0.731,0.719,347.6473218604224,341.94038908029955,-0.017398961258084933,range,trend,range_to_trend,4,689.587710940722,True
0,2024-07-09,2024-07-10,2024-07-29,2024-07-30,942341.019519921,0.725,0.723,341.5986195759615,340.65627855645147,-0.0037553636974616555,range,range,range_to_range,14,682.254898132413,False
0,2024-07-31,2024-08-01,2024-08-06,2024-08-07,890879.0380128607,0.764,0.73,340.31579252087977,325.1708488746942,-0.0454576376733099,trend,trend,trend_to_trend,4,665.486641395574,True
0,2024-08-15,2024-08-16,2024-08-27,2024-08-28,894892.1226721536,0.726,0.691,324.84584053000435,309.18522838322906,-0.04916068136730556,range,trend,range_to_trend,8,634.0310689132334,True
0,2024-09-24,2024-09-25,2024-10-30,2024-10-31,896592.7363431129,0.689,0.981,308.87619767012075,439.7787371762969,0.42237952141490975,trend,trend,trend_to_trend,21,748.6549348464176,False
0,2024-11-05,2024-11-06,2024-11-15,2024-11-18,858084.332458202,1.024,1.014,439.3391782185063,435.04875655630843,-0.010755364505247389,trend,trend,trend_to_trend,8,874.3879347748148,True
0,2024-12-02,2024-12-03,2024-12-05,2024-12-06,834993.132018103,1.041,1.03,434.6139252153225,430.0214629893231,-0.011555701496033577,trend,trend,trend_to_trend,3,864.6353882046456,True
0,2024-12-10,2024-12-11,2024-12-13,2024-12-16,830931.6371946106,1.034,1.013,429.5916564295767,420.8668742390702,-0.02128867867806905,trend,trend,trend_to_trend,3,850.458530668647,True
0,2024-12-20,2024-12-23,2025-03-13,2025-03-14,812456.4593103463,1.035,1.095,420.4462176930392,444.81991147241456,0.056913572199407625,trend,range,trend_to_range,52,865.2661291654538,False
0,2025-03-25,2025-03-26,2025-03-28,2025-03-31,840028.9486951767,1.058,1.05,444.37531385966577,441.0151980649678,-0.008553379264998773,range,range,range_to_range,3,885.3905119246335,True
0,2025-04-08,2025-04-09,2025-04-18,2025-04-21,934410.1871989465,0.943,1.034,440.57440326421056,483.0900667818554,0.09540457766874821,range,range,range_to_range,8,923.664470046066,False
0,2025-04-22,2025-04-23,2025-04-25,2025-04-28,924534.9006501815,1.044,1.027,482.60721813933924,474.7486714838682,-0.01726674976687892,range,range,range_to_range,3,957.3558896232074,True
0,2025-05-08,2025-05-09,2025-05-23,2025-05-26,906833.9580651858,1.046,1.006,474.2741600680165,456.1374809067885,-0.03920219622502319,range,trend,range_to_trend,11,930.411640974805,False
0,2025-06-05,2025-06-06,2025-06-10,2025-06-11,890873.0623277514,1.023,1.007,455.6815713805845,448.5545868820228,-0.016624141497188716,trend,trend,trend_to_trend,3,904.2361582626073,True
0,2025-06-24,2025-06-25,2025-09-08,2025-09-09,891753.7441997048,1.005,1.28,448.1062564603053,570.7223962878111,0.27235884545289557,trend,trend,trend_to_trend,54,1018.8286527481164,False
0,2025-09-10,2025-09-11,2025-10-14,2025-10-15,887396.0453075676,1.285,1.442,570.1519591100514,639.8125486667562,0.1210573701476112,trend,trend,trend_to_trend,18,1209.9645077768077,False
0,2025-10-24,2025-10-27,2025-10-30,2025-10-31,836791.3275130646,1.5276761,1.4923366,639.1730558644049,624.3871623051666,-0.024109227606950112,trend,trend,trend_to_trend,4,1263.5602181695715,True
0,2025-11-25,2025-11-26,2025-12-04,2025-12-05,936016.2292136335,1.332804,1.3620853,623.7630871804431,637.4669731866603,0.020948238002210795,range,range,range_to_range,7,1261.2300603671033,False
0,2025-12-08,2025-12-09,2025-12-24,2025-12-25,923443.5126964971,1.3792502000000002,1.3873278000000002,636.8298247875646,640.5594284467518,0.004851161534898729,range,range,range_to_range,12,1277.3892532343164,False
1,2021-01-12,2021-01-13,2021-01-28,2021-01-29,696030.8146762274,1.436,1.456,499.75012493750546,506.7104330842936,0.012914155735502808,warmup,warmup,warmup_to_warmup,12,1006.460558021799,False
1,2021-02-22,2021-02-23,2021-03-10,2021-03-11,715988.6504664945,1.414,1.272,506.20397587970365,455.36878169669046,-0.10132345425589873,range,trend,range_to_trend,12,961.5727575763941,False
1,2021-03-26,2021-03-29,2021-04-12,2021-04-13,708036.7945301159,1.285,1.267,454.9136404854944,448.5413093348284,-0.014993281569331995,trend,range,trend_to_range,10,903.4549498203228,True
1,2021-04-16,2021-04-19,2021-05-07,2021-05-10,689373.8341293369,1.3,1.295,448.0929921839852,446.36955759874564,-0.004841809864298607,trend,trend,trend_to_trend,12,894.4625497827308,False
1,2021-05-14,2021-05-17,2021-06-16,2021-06-17,672584.3304892746,1.326,1.441,445.9234111143742,484.5970101175224,0.08564081458516593,range,trend,range_to_trend,22,930.5204212318965,False
1,2021-06-17,2021-06-18,2021-07-06,2021-07-07,643339.0767904602,1.505,1.557,484.11265528481454,500.8394712813732,0.033517460538833754,trend,trend,trend_to_trend,13,984.9521265661878,False
1,2021-07-07,2021-07-08,2021-07-14,2021-07-15,624642.7991319353,1.602,1.589,500.3388821046101,496.27870391032263,-0.009106245878309216,trend,trend,trend_to_trend,5,996.6175860149327,True
1,2021-07-29,2021-07-30,2021-08-09,2021-08-10,609818.7862506232,1.626,1.604,495.7826732216636,489.0746665729998,-0.014516112177613283,trend,trend,trend_to_trend,7,984.8573397946634,True
1,2021-08-24,2021-08-25,2021-09-22,2021-09-23,603937.9929809055,1.618,1.4,488.58583632146474,422.7565950866338,-0.13559907314575104,trend,trend,trend_to_trend,19,911.3424314080985,False
