candidate_id,entry_signal_date,entry_date,exit_signal_date,exit_date,size,entry_price,exit_price,entry_fees,exit_fees,net_return,entry_regime,exit_regime,regime_path,holding_sessions,fees,short_loss
1,2025-06-24,2025-06-25,2025-09-08,2025-09-09,1091582.8539439482,1.005,1.28,548.5203841067851,698.6130265241269,0.27235884545289557,trend,trend,trend_to_trend,54,1247.1334106309118,False
1,2025-09-10,2025-09-11,2025-10-14,2025-10-15,1086248.657789183,1.285,1.442,697.9147626294289,783.185282266001,0.1210573701476112,trend,trend,trend_to_trend,18,1481.1000448954298,False
1,2025-10-24,2025-10-27,2025-10-30,2025-10-31,1024304.1550243243,1.5276761,1.4923366,782.4024883806705,764.3032900374366,-0.024109227606950112,trend,trend,trend_to_trend,4,1546.705778418107,True
1,2025-11-26,2025-11-27,2025-12-02,2025-12-03,1121964.6707472587,1.3610756000000002,1.3550174,763.5393687079195,760.1408255239032,-0.005446090011374194,range,range,range_to_range,4,1523.6801942318227,True
1,2025-12-05,2025-12-08,2025-12-11,2025-12-12,1112553.0059295422,1.3651144000000002,1.3630950000000002,759.381064578658,758.2577198087648,-0.002477311640037838,range,range,range_to_range,4,1517.6387843874227,True
1,2025-12-12,2025-12-15,2025-12-24,2025-12-25,1102458.0176670516,1.3742017,1.3873278000000002,757.4998410283588,764.7353281211961,0.00854275287044226,range,range,range_to_range,8,1522.2351691495548,False
2,2021-01-12,2021-01-13,2021-01-28,2021-01-29,696030.8146762274,1.436,1.456,499.75012493750546,506.7104330842936,0.012914155735502808,warmup,warmup,warmup_to_warmup,12,1006.460558021799,False
2,2021-02-22,2021-02-23,2021-03-02,2021-03-03,715988.6504664945,1.414,1.379,506.20397587970365,493.674174496648,-0.025727235392204673,range,range,range_to_range,6,999.8781503763516,True
2,2021-03-26,2021-03-29,2021-04-12,2021-04-13,767596.4934410611,1.285,1.267,493.1807470357744,486.2723785949122,-0.014993281569331995,trend,range,trend_to_range,10,979.4531256306866,True
2,2021-04-16,2021-04-19,2021-05-07,2021-05-10,747363.6142015372,1.3,1.295,485.7863492309116,483.9179401954953,-0.004841809864298607,trend,trend,trend_to_trend,12,969.7042894264068,False
2,2021-05-14,2021-05-17,2021-06-16,2021-06-17,729161.7859628218,1.326,1.441,483.4342640932882,525.3610667862131,0.08564081458516615,range,trend,range_to_trend,22,1008.7953308795013,False
2,2021-06-17,2021-06-18,2021-07-06,2021-07-07,697456.4362374562,1.505,1.557,524.8359682685696,542.9698356108596,0.033517460538833754,trend,trend,trend_to_trend,13,1067.8058038794293,False
2,2021-07-07,2021-07-08,2021-07-14,2021-07-15,677187.4371092283,1.602,1.589,542.4271371243522,538.0254187832819,-0.009106245878309327,trend,trend,trend_to_trend,5,1080.4525559076342,True
2,2021-07-29,2021-07-30,2021-08-09,2021-08-10,661116.4357229631,1.626,1.604,537.4876622427255,530.2153814498164,-0.014516112177613283,trend,trend,trend_to_trend,7,1067.703043692542,True
2,2021-08-24,2021-08-25,2021-09-01,2021-09-02,654740.9530822864,1.618,1.463,529.6854310436174,478.94300717969253,-0.09670103143730979,trend,range,trend_to_range,6,1008.62843822331,True
2,2021-09-06,2021-09-07,2021-09-09,2021-09-10,652748.0266362082,1.466,1.436,478.4643035242334,468.6730831247975,-0.021442893832756105,range,range,range_to_range,3,947.1373866490309,True
2,2021-10-15,2021-10-18,2021-10-27,2021-10-28,669820.6641789764,1.398,1.391,468.20464426104445,465.8602719364781,-0.006001648674947235,trend,trend,trend_to_trend,8,934.0649161975225,True
2,2021-10-29,2021-11-01,2021-11-18,2021-11-19,649538.9315816758,1.433,1.456,465.39464447821956,472.86434219145997,0.015034701769840675,trend,range,trend_to_range,14,938.2589866696795,False
2,2021-11-22,2021-11-23,2021-12-02,2021-12-03,622797.2500504715,1.517,1.469,472.391714163241,457.44458016207136,-0.03260927216022824,range,range,range_to_range,8,929.8362943253123,True
2,2021-12-03,2021-12-06,2021-12-27,2021-12-28,616717.0906746227,1.482,1.398,456.9873641898157,431.0852463815612,-0.057623010357169546,range,range,range_to_range,16,888.0726105713769,False
2,2021-12-30,2021-12-31,2022-01-05,2022-01-06,607839.6281864296,1.417,1.371,430.65437657001894,416.6740651217975,-0.0334300034174867,range,range,range_to_range,3,847.3284416918165,True
2,2022-01-12,2022-01-13,2022-01-21,2022-01-24,616221.4645293736,1.351,1.326,416.257599289529,408.5548309829747,-0.019485815937331008,range,range,range_to_range,7,824.8124302725037,True
2,2022-02-23,2022-02-24,2022-03-03,2022-03-04,648366.1323706427,1.259,1.239,408.14648032723926,401.6628190036132,-0.016869246075929212,trend,trend,trend_to_trend,6,809.8092993308525,True
2,2022-03-21,2022-03-22,2022-03-24,2022-03-25,681258.6704849807,1.178,1.167,401.2613569155801,397.51443422798627,-0.010328027836675635,trend,trend,trend_to_trend,3,798.7757911435664,True
2,2022-05-05,2022-05-06,2022-06-22,2022-06-23,831658.8868097309,0.955,1.095,397.1171184516279,455.3332405283277,0.14545083479202803,trend,range,trend_to_range,33,852.4503589799556,False
