signal_date,regime,score,target_position
2025-04-03,range,-0.36912004089570827,0.0
2025-04-07,range,-0.1657339050423598,0.0
2025-04-08,range,-0.06404083711568559,0.0
2025-04-09,range,0.1148873710790228,0.0
2025-04-10,range,0.1148873710790228,0.0
2025-04-11,range,0.26742697296903417,1.0
2025-04-14,range,0.1657339050423599,1.0
2025-04-15,range,0.24708835938369927,1.0
2025-04-16,range,0.3996279612737106,1.0
2025-04-17,range,0.653860631090396,1.0
2025-04-18,range,0.0173136172256537,0.0
2025-04-21,range,0.24708835938369916,1.0
2025-04-22,range,0.45047449523704763,1.0
2025-04-23,range,-0.03353291673768344,1.0
2025-04-24,range,-0.4199665748590454,0.0
2025-04-25,range,-0.3182735069323712,0.0
2025-04-28,range,-0.4199665748590454,0.0
2025-04-29,range,-0.06404083711568567,0.0
2025-04-30,range,0.06404083711568559,0.0
2025-05-06,range,0.1657339050423598,0.0
2025-05-07,range,0.26742697296903406,1.0
2025-05-08,range,0.36912004089570827,1.0
2025-05-09,range,-0.05387153032301817,1.0
2025-05-12,range,-0.05387153032301817,0.0
2025-05-13,range,0.04782153760365604,0.0
2025-05-14,range,0.43013588165171285,1.0
2025-05-15,range,0.1495146055303303,1.0
2025-05-16,range,-0.0030249963596810092,1.0
2025-05-19,range,-0.24708835938369916,0.0
2025-05-20,range,-0.10471806428635527,0.0
2025-05-21,range,-0.20641113221302948,0.0
2025-05-22,range,-0.20641113221302948,0.0
2025-05-23,trend,-0.3846645912968196,0.0
2025-05-26,trend,-0.2552485400745405,0.0
2025-05-27,trend,-0.2552485400745405,0.0
2025-05-28,trend,-0.2552485400745405,0.0
2025-05-29,trend,0.1258324888522614,0.0
2025-05-30,trend,-0.19054051446340092,0.0
2025-06-03,trend,0.012593444032767187,0.0
2025-06-04,trend,0.14200949525504628,0.0
2025-06-05,trend,0.2876025528801103,1.0
2025-06-06,trend,0.2876025528801103,1.0
2025-06-09,trend,0.44937261690795904,1.0
2025-06-10,trend,0.019760568772802578,0.0
2025-06-11,trend,0.019760568772802578,0.0
2025-06-12,trend,0.019760568772802578,0.0
2025-06-13,trend,-0.1258324888522614,0.0
2025-06-16,trend,-0.1258324888522614,0.0
2025-06-17,trend,-0.1258324888522614,0.0
2025-06-18,trend,-0.1258324888522614,0.0
2025-06-19,trend,-0.09347847604669163,0.0
2025-06-20,trend,-0.1258324888522614,0.0
2025-06-23,trend,-0.1258324888522614,0.0
2025-06-24,trend,0.36848758489403466,1.0
2025-06-25,range,0.36912004089570827,1.0
2025-06-26,range,0.5725061767490567,1.0
2025-06-27,range,0.5114903359930523,1.0
2025-06-30,range,0.40979726806637795,1.0
2025-07-01,range,0.40979726806637795,1.0
2025-07-02,range,0.38353577809658923,1.0
2025-07-03,range,0.38353577809658923,1.0
2025-07-04,range,0.2817155938350067,1.0
2025-07-07,range,0.2817155938350067,1.0
2025-07-08,range,0.47081310882238253,1.0
2025-07-09,range,0.1393452987376628,1.0
2025-07-10,range,0.1393452987376628,1.0
2025-07-11,range,0.36912004089570827,1.0
2025-07-14,range,0.5725061767490567,1.0
2025-07-15,range,0.39975507760861884,1.0
2025-07-16,range,0.39975507760861884,1.0
2025-07-17,range,0.39975507760861884,1.0
2025-07-18,range,0.39975507760861884,1.0
2025-07-21,range,0.39975507760861884,1.0
2025-07-22,range,0.45047449523704763,1.0
2025-07-23,range,0.45047449523704763,1.0
2025-07-24,range,0.501448145535293,1.0
2025-07-25,range,0.7048342813886415,1.0
2025-07-28,trend,0.6434966937413777,1.0
2025-07-29,trend,0.724583938335337,1.0
2025-07-30,trend,0.6434966937413777,1.0
2025-07-31,range,0.3732393549690135,1.0
2025-08-01,range,0.22069975307900216,1.0
2025-08-04,range,0.3732393549690135,1.0
2025-08-05,range,0.653860631090396,1.0
2025-08-06,range,0.653860631090396,1.0
2025-08-07,range,0.653860631090396,1.0
2025-08-08,range,0.03777934714589695,1.0
2025-08-11,range,0.08849876477432572,1.0
2025-08-12,trend,0.6434966937413777,1.0
2025-08-13,trend,0.724583938335337,1.0
2025-08-14,trend,0.48172662971352886,1.0
2025-08-15,trend,0.48172662971352886,1.0
2025-08-18,trend,0.6434966937413777,1.0
2025-08-19,trend,0.48172662971352886,1.0
2025-08-20,trend,0.724583938335337,1.0
2025-08-21,trend,0.6434966937413777,1.0
2025-08-22,trend,0.724583938335337,1.0
2025-08-25,trend,0.48172662971352886,1.0
2025-08-26,trend,0.6434966937413777,1.0
2025-08-27,trend,0.6434966937413777,1.0
2025-08-28,trend,0.48172662971352886,1.0
2025-08-29,trend,0.6434966937413777,1.0
2025-09-01,trend,0.6434966937413777,1.0
2025-09-02,trend,0.3109466840229306,1.0
2025-09-03,trend,0.3109466840229306,1.0
2025-09-04,trend,0.16535362639786655,1.0
2025-09-05,trend,0.18153063280065143,1.0
2025-09-08,trend,0.019760568772802592,0.0
2025-09-09,trend,-0.02836349761823201,0.0
2025-09-10,trend,0.3041865121002152,1.0
2025-09-11,trend,0.4497795697252791,1.0
2025-09-12,trend,0.4497795697252791,1.0
2025-09-15,trend,0.28800950569743033,1.0
2025-09-16,trend,0.4497795697252791,1.0
2025-09-17,trend,0.43360256332249425,1.0
2025-09-18,trend,0.5953726273503431,1.0
2025-09-19,trend,0.5146898079164535,1.0
2025-09-22,trend,0.5622047089101333,1.0
2025-09-23,trend,0.4004346448822844,1.0
2025-09-24,trend,0.6434966937413777,1.0
2025-09-25,trend,0.6434966937413777,1.0
2025-09-26,trend,0.48172662971352886,1.0
2025-09-29,trend,0.4004346448822844,1.0
2025-09-30,trend,0.6434966937413777,1.0
2025-10-09,trend,0.5140806425190987,1.0
2025-10-10,trend,0.22965469919168607,1.0
2025-10-13,trend,0.4725120078134941,1.0
2025-10-14,trend,-0.061531416058441896,0.0
2025-10-15,trend,-0.061531416058441896,0.0
2025-10-16,trend,-0.02877045043555207,0.0
2025-10-17,trend,-0.20712447368350587,0.0
2025-10-20,trend,-0.25524854007454045,0.0
2025-10-21,trend,0.14200949525504628,0.0
2025-10-22,trend,0.14200949525504628,0.0
2025-10-23,trend,-0.019760568772802578,0.0
2025-10-24,trend,0.30377955928289513,1.0
2025-10-27,trend,0.14200949525504628,1.0
2025-10-28,trend,0.36848758489403466,1.0
2025-10-29,trend,0.20671752086618583,1.0
2025-10-30,trend,-0.045354409655657,0.0
2025-10-31,trend,-0.20712447368350587,0.0
2025-11-03,trend,-0.20712447368350587,0.0
2025-11-04,trend,-0.0934784760466916,0.0
2025-11-05,trend,-0.20712447368350587,0.0
2025-11-06,trend,0.09347847604669161,0.0
2025-11-07,trend,-0.21388464560622122,0.0
2025-11-10,trend,-0.38466459129681957,0.0
2025-11-11,trend,-0.0934784760466916,0.0
2025-11-12,trend,-0.25524854007454045,0.0
2025-11-13,trend,-0.18153063280065146,0.0
2025-11-14,trend,-0.25524854007454045,0.0
2025-11-17,trend,-0.38466459129681957,0.0
2025-11-18,trend,-0.2228945272689707,0.0
2025-11-19,trend,-0.38466459129681957,0.0
2025-11-20,trend,-0.38466459129681957,0.0
2025-11-21,range,-0.1657339050423598,0.0
2025-11-24,range,-0.1657339050423598,0.0
2025-11-25,range,-0.06404083711568559,0.0
2025-11-26,range,0.1148873710790228,0.0
2025-11-27,range,0.1148873710790228,0.0
2025-11-28,range,0.08437945070102056,0.0
2025-12-01,range,0.18607251862769478,1.0
2025-12-02,range,-0.09454875749368785,1.0
2025-12-03,range,-0.24708835938369916,1.0
2025-12-04,range,-0.11900668515232792,0.0
2025-12-05,range,0.21658043900569696,1.0
2025-12-08,range,0.5725061767490567,1.0
2025-12-09,range,0.47081310882238253,1.0
2025-12-10,range,0.43013588165171285,1.0
2025-12-11,range,-0.05387153032301817,0.0
2025-12-12,range,0.43013588165171285,1.0
2025-12-15,range,-0.05387153032301817,1.0
2025-12-16,range,-0.05387153032301817,1.0
2025-12-17,range,0.3897144761050462,1.0
2025-12-18,range,0.05824666602032652,1.0
2025-12-19,range,0.1354818062883607,1.0
2025-12-22,range,0.5422540779950575,1.0
2025-12-23,range,0.44056101006838333,1.0
2025-12-24,range,0.03378873836168636,1.0
2025-12-25,range,0.33886794214170907,1.0
2025-12-26,range,0.23717487421503483,1.0
2025-12-29,range,0.39357796855434835,1.0
2025-12-30,range,0.31840062326727947,1.0
2025-12-31,range,0.4445516188525938,1.0
2026-01-05,trend,0.4657518358907788,1.0
2026-01-06,range,0.5725061767490567,1.0
2026-01-07,range,0.5725061767490567,1.0
2026-01-08,range,0.5725061767490567,1.0
2026-01-09,range,0.5725061767490567,1.0
2026-01-12,range,0.5725061767490567,1.0
2026-01-13,range,0.29188490062767414,1.0
2026-01-14,range,0.5725061767490567,1.0
2026-01-15,range,0.5725061767490567,1.0
2026-01-16,range,0.653860631090396,1.0
2026-01-19,range,0.552167563163722,1.0
2026-01-20,range,0.22069975307900216,1.0
2026-01-21,range,0.653860631090396,1.0
2026-01-22,range,0.653860631090396,1.0
2026-01-23,range,0.6031412134619674,1.0
2026-01-26,range,0.6031412134619674,1.0
2026-01-27,range,0.653860631090396,1.0
2026-01-28,trend,0.3852737566941744,1.0
2026-01-29,trend,-0.1577795488405111,0.0
2026-01-30,range,-0.11488737107902275,0.0
2026-02-02,range,-0.1657339050423598,0.0
2026-02-03,range,-0.1657339050423598,0.0
2026-02-04,range,-0.06404083711568559,0.0
2026-02-05,range,-0.1657339050423598,0.0
2026-02-06,range,-0.06404083711568559,0.0
2026-02-09,range,-0.08849876477432567,0.0
2026-02-10,range,-0.29188490062767414,0.0
2026-02-11,range,-0.39357796855434835,0.0
2026-02-12,range,-0.1393452987376628,0.0
2026-02-13,range,-0.1393452987376628,0.0
2026-02-24,range,-0.4199665748590454,0.0
2026-02-25,trend,0.2228945272689707,1.0
2026-02-26,trend,0.2228945272689707,1.0
2026-02-27,trend,0.33613357208846495,1.0
2026-03-02,trend,-0.12583248885226136,0.0
2026-03-03,trend,0.0035835623700177233,0.0
2026-03-04,range,0.11900668515232804,0.0
2026-03-05,range,0.13934529873766288,0.0
2026-03-06,range,0.21658043900569707,1.0
2026-03-09,range,0.037652230810988674,1.0
2026-03-10,range,0.1148873710790228,1.0
2026-03-11,range,-0.06404083711568559,0.0
2026-03-12,range,0.037652230810988674,0.0
2026-03-13,range,0.13934529873766288,0.0
2026-03-16,range,0.037652230810988674,0.0
2026-03-17,range,0.13934529873766288,0.0
2026-03-18,range,-0.1657339050423598,0.0
2026-03-19,range,-0.1657339050423598,0.0
2026-03-20,range,0.037652230810988674,0.0
2026-03-23,range,-0.1657339050423598,0.0
2026-03-24,range,-0.1657339050423598,0.0
2026-03-25,range,0.1148873710790228,0.0
2026-03-26,range,-0.1657339050423598,0.0
2026-03-27,range,0.03353291673768344,0.0
2026-03-30,range,-0.14539529145702496,0.0
2026-03-31,range,-0.14539529145702496,0.0
2026-04-01,range,0.18607251862769478,1.0
2026-04-02,range,-0.24708835938369916,1.0
2026-04-03,range,-0.14539529145702496,1.0
2026-04-07,range,0.1148873710790228,1.0
2026-04-08,range,0.5725061767490567,1.0
2026-04-09,range,0.521786759120628,1.0
2026-04-10,range,0.31840062326727947,1.0
2026-04-13,range,0.42009369119395373,1.0
2026-04-14,range,0.36912004089570827,1.0
2026-04-15,range,0.36912004089570827,1.0
2026-04-16,range,0.36912004089570827,1.0
2026-04-17,range,0.36912004089570827,1.0
2026-04-20,range,0.36912004089570827,1.0
2026-04-21,range,0.31840062326727947,1.0
2026-04-22,range,0.42009369119395373,1.0
2026-04-23,range,0.08849876477432567,1.0
2026-04-24,range,0.36912004089570827,1.0
2026-04-27,range,0.36912004089570827,1.0
2026-04-28,range,0.36912004089570827,1.0
2026-04-29,range,0.2777233960966098,1.0
2026-04-30,range,0.6234798270473022,1.0
2026-05-06,range,0.5725061767490567,1.0
2026-05-07,range,0.47081310882238253,1.0
2026-05-08,range,0.521786759120628,1.0
2026-05-11,range,0.5725061767490567,1.0
2026-05-12,trend,0.433397823085209,1.0
2026-05-13,trend,0.5951678871130579,1.0
2026-05-14,trend,0.3523105784912498,1.0
2026-05-15,trend,0.3109466840229306,1.0
2026-05-18,trend,0.47271674805077935,1.0
2026-05-19,trend,0.6434966937413777,1.0
2026-05-20,trend,0.6434966937413777,1.0
2026-05-21,trend,0.6434966937413777,1.0
2026-05-22,trend,0.5628138743074881,1.0
2026-05-25,trend,0.724583938335337,1.0
2026-05-26,trend,0.6434966937413777,1.0
2026-05-27,trend,0.47271674805077935,1.0
2026-05-28,trend,0.3920339286168898,1.0
2026-05-29,trend,0.18153063280065143,1.0
2026-06-01,trend,-0.12583248885226136,0.0
2026-06-02,trend,0.03593757517558746,0.0
2026-06-03,trend,-0.012186491215447154,0.0
2026-06-04,trend,-0.0031766095526976346,0.0
2026-06-05,trend,-0.17395655524329598,0.0
2026-06-08,trend,-0.25524854007454045,0.0
2026-06-09,range,-0.012938481528345425,0.0
2026-06-10,range,-0.31801768530836816,0.0
2026-06-11,trend,0.029177403252872103,0.0
2026-06-12,trend,-0.13259266077497672,0.0
2026-06-15,trend,0.15859345447515122,0.0
2026-06-16,trend,0.32036351850300004,1.0
2026-06-17,trend,0.19094746728072096,1.0
2026-06-18,trend,0.465956576128064,1.0
2026-06-22,trend,0.3523105784912498,1.0
2026-06-23,trend,0.5140806425190987,1.0
2026-06-24,trend,0.48172662971352886,1.0
2026-06-25,trend,0.6434966937413777,1.0
2026-06-26,trend,0.48172662971352886,1.0
2026-06-29,trend,0.6434966937413777,1.0
2026-06-30,trend,0.6434966937413777,1.0
2026-07-01,trend,0.5140806425190987,1.0
2026-07-02,trend,0.16535362639786655,1.0
2026-07-03,trend,0.32712369042571543,1.0
2026-07-06,trend,0.16535362639786655,1.0
2026-07-07,trend,0.1168226071895119,1.0
2026-07-08,trend,0.1258324888522614,1.0
2026-07-09,trend,0.5787886681302382,1.0
2026-07-10,trend,0.4331956105051742,1.0
2026-07-13,trend,-0.12583248885226136,0.0
2026-07-14,trend,0.019760568772802592,0.0
2026-07-15,trend,0.03593757517558746,0.0
2026-07-16,trend,-0.12583248885226136,0.0
2026-07-17,trend,0.0035835623700177233,0.0
2026-07-20,range,0.037652230810988674,0.0
2026-07-21,range,0.1148873710790228,0.0
2026-07-22,trend,0.07730146964390673,0.0
2026-07-23,range,0.037652230810988674,0.0
2026-07-24,range,0.13934529873766288,0.0
2026-07-27,range,0.13934529873766288,0.0
2026-07-28,range,0.11900668515232804,0.0
2026-07-29,range,-0.1657339050423598,0.0
2026-07-30,range,0.037652230810988674,0.0
2026-07-31,range,0.037652230810988674,0.0
2026-08-03,range,0.037652230810988674,0.0
2026-08-04,range,0.3182735069323713,1.0
2026-08-05,range,0.4708131088223826,1.0
2026-08-06,range,0.4708131088223826,1.0
2026-08-07,range,0.26742697296903417,1.0
2026-08-10,range,0.3182735069323712,1.0
2026-08-11,range,0.22069975307900216,1.0
2026-08-12,range,0.45047449523704763,1.0
2026-08-13,range,0.11900668515232792,1.0
2026-08-14,range,-0.26742697296903417,0.0
2026-08-17,range,0.1657339050423598,0.0
2026-08-18,range,0.115014487413931,0.0
2026-08-19,range,-0.013194303152348485,0.0
2026-08-20,range,-0.013194303152348485,0.0
2026-08-21,range,0.08849876477432572,0.0
2026-08-24,range,0.037652230810988674,0.0
2026-08-25,range,0.037652230810988674,0.0
2026-08-26,range,-0.16985321911566503,0.0
2026-08-27,range,0.2877655865543689,1.0
2026-08-28,range,-0.0173136172256537,1.0
