factor,year,endpoint,effect,matched_strata,references
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2021,return_20,-0.02917605525037435,2,['target_position']
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2022,return_20,-0.06774103592952704,1,['target_position']
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2023,return_20,-0.012848796402332796,2,['target_position']
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2024,return_20,-0.05152763053918173,2,['target_position']
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2025,return_20,-0.003778588288222813,2,['target_position']
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2021,max_drawdown_20,-0.012541922907137381,2,['target_position']
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2022,max_drawdown_20,-0.024344463605754374,1,['target_position']
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2023,max_drawdown_20,-0.0022428364984235214,2,['target_position']
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2024,max_drawdown_20,0.014219585882939461,2,['target_position']
state__raw__daily__cxt_third_buy_V230228__di_1__v1::三买,2025,max_drawdown_20,0.006150557408718854,2,['target_position']
