path_id,component_id,catalog_id,kind,information_family,horizon_sessions,discovery_observations,confirmation_observations,discovery_ic,confirmation_ic,confirmation_residual_ic,hac_coefficient,hac_one_sided_pvalue,positive_confirmation_years,annual_ics,top_observations,bottom_observations,top_minus_bottom_return,identifiable,frequency,orientation,horizon_bh_qvalue,global_bh_qvalue,evidence_label
SIG-DAILY-9FF6B976A6DC3A63:H3,SIG-DAILY-9FF6B976A6DC3A63,SIG-CZSC-tas_macd_power_V221108,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,510,644,0.09270054743470806,0.08011521994388143,0.035300237533459566,0.004693108586755689,0.10327077954288555,2,"{'2024': -0.02702834744893724, '2025': 0.08525540845197158, '2026': 0.1667913266790481}",152,492,0.007712201374349609,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-EAEEDD3D4DC05204:H3,SIG-DAILY-EAEEDD3D4DC05204,SIG-CZSC-bar_vol_grow_V221112,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,3,510,644,0.0161952862698173,0.042616537204327544,0.034964792144069896,0.010154814443615764,0.10916438427316016,3,"{'2024': 0.012533804001898513, '2025': 0.11860348264114609, '2026': 0.04159918158267085}",18,626,0.061607621224011144,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-30M-F0D83E53E4EF7922:H5,SIG-30M-F0D83E53E4EF7922,SIG-CZSC-cxt_fx_power_V221107,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.1956078866635923,0.03506686578661798,0.03331998708670558,0.0024185219577640676,0.12981844494631994,3,"{'2024': 0.044489832849614365, '2025': 0.015615698546014179, '2026': 0.07219587120960556}",150,131,0.004924770493523271,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7742003961194798,0.7459694761859587,DIRECTIONALLY_STABLE
F-PROJECT-FIRST-HOUR-ACTIVITY:H5,F-PROJECT-FIRST-HOUR-ACTIVITY,F-PROJECT-FIRST-HOUR-ACTIVITY,CONTINUOUS_FACTOR,VOLUME_LIQUIDITY,5,727,642,0.05062046541972693,0.049975274789591684,0.033027001184548994,0.005146894923983189,0.10831891992583836,2,"{'2024': -0.05959414934610223, '2025': 0.08181654931139935, '2026': 0.12275779419264857}",129,132,0.015260035270981544,True,project,POSITIVE,0.7742003961194798,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-8325A805EAD2D1B4:H3,SIG-DAILY-8325A805EAD2D1B4,SIG-CZSC-vol_double_ma_V230214,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,3,510,644,0.15882856474425242,0.04379214263018131,0.03036623941819893,0.0038239868390965164,0.11444762869891612,2,"{'2024': -0.01441374240612987, '2025': 0.05979941967706551, '2026': 0.04584038797151639}",279,365,0.007717092793248822,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-30M-A473C1A5D557471F:H3,SIG-30M-A473C1A5D557471F,SIG-CZSC-jcc_san_szx_V221122,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.013073644232879086,0.0357624416602954,0.030085842667290436,0.0009049710341661829,0.1498275267093253,2,"{'2024': 0.04954612109651203, '2025': -0.007562022009766766, '2026': 0.11188674936174547}",19,625,0.005348151939761386,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-4F3293FD88027674:H1,SIG-DAILY-4F3293FD88027674,SIG-CZSC-zdy_macd_dif_V230517,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,510,646,0.10710747526225489,0.04016268640369067,0.028466283761170764,0.0009225504741943693,0.11401323033391703,3,"{'2024': 0.0504489955171461, '2025': 0.022540067587666832, '2026': 0.03798002789904584}",599,47,0.004860514248098559,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-FB7FB7CD323EAF57:H3,SIG-DAILY-FB7FB7CD323EAF57,SIG-CZSC-zdy_macd_V230527,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,510,644,0.17066908521684493,0.015994059403390173,0.028414464279184277,0.010548029732228072,0.13651860787314363,2,"{'2024': 0.14422402130903242, '2025': -0.1789339628583009, '2026': 0.15318782079140159}",35,609,0.05311441984278901,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-315A7B48B6F13788:H1,SIG-DAILY-315A7B48B6F13788,SIG-CZSC-vol_ti_suo_V221216,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,1,510,646,0.06050148083044344,0.026056425832554336,0.028280155087664294,0.0012659231674434059,0.1523308428022656,2,"{'2024': 0.10757715756384202, '2025': 0.010702556366565771, '2026': -0.06684219135176957}",250,396,0.0005855904948261006,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-C237322D48E3D8F5:H1,SIG-DAILY-C237322D48E3D8F5,SIG-CZSC-coo_td_V221110,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,510,646,0.042697759033918155,0.03312982305544092,0.027697337103930953,0.0010003616471187234,0.10083149242894357,3,"{'2024': 0.031522842575260744, '2025': 0.03979004515281612, '2026': 0.035983369316720644}",0,646,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-7FC9522E508122F0:H1,SIG-DAILY-7FC9522E508122F0,SIG-CZSC-coo_td_V221111,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,510,646,0.042697759033918155,0.03312982305544092,0.027697337103930953,0.0010003616471187234,0.10083149242894357,3,"{'2024': 0.031522842575260744, '2025': 0.03979004515281612, '2026': 0.035983369316720644}",0,646,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-0A45585B13116833:H3,SIG-DAILY-0A45585B13116833,SIG-CZSC-coo_kdj_V230322,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,510,644,0.05479026021163688,0.06772875678644312,0.027097875492789223,0.0023209234336201492,0.1379586379565596,2,"{'2024': -0.02854947879478457, '2025': 0.10191407449579146, '2026': 0.12692255875877106}",84,560,0.005317510816523067,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-WEEKLY-94C9F93347D26C25:H3,SIG-WEEKLY-94C9F93347D26C25,SIG-CZSC-bar_break_V240428,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,514,644,0.006438193548410528,0.010690363243889497,0.026755723280085453,0.008712967883905437,0.127235380604531,2,"{'2024': 0.13846014092781694, '2025': 0.004129339990734649, '2026': -0.0843815925694518}",0,644,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-ADEBCBA9D073551E:H1,SIG-DAILY-ADEBCBA9D073551E,SIG-CZSC-tas_slope_V231019,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,510,646,0.03035605902683196,0.025097125229750366,0.024937707138321073,0.0008352743941363464,0.12965529779374224,2,"{'2024': 0.062465306545207405, '2025': 0.10499205922637428, '2026': -0.03633366092675894}",113,533,0.0030813716422494523,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-WEEKLY-230CFCDBA7303D7B:H1,SIG-WEEKLY-230CFCDBA7303D7B,SIG-CZSC-tas_ma_system_V230513,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,514,646,0.026256572888649556,0.013679813030009652,0.02371877374522264,0.0011033433637264217,0.14302086794905444,2,"{'2024': 0.07703034529066306, '2025': -0.01593940665759109, '2026': 0.090186459086335}",206,440,0.0029107887201172094,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-23B72BAC902D300D:H3,SIG-DAILY-23B72BAC902D300D,SIG-CZSC-xl_bar_basis_V240412,CATEGORICAL_SIGNAL,MARKET_MICROSTRUCTURE,3,510,644,0.0356683588962012,0.054275259339660625,0.02196366685176066,0.0051527123819259295,0.11387458463261124,3,"{'2024': 0.05808076039745483, '2025': 0.04225593244392744, '2026': 0.049149801447710466}",25,619,0.03615910014570531,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-84D7CC184B86F4DD:H3,SIG-DAILY-84D7CC184B86F4DD,SIG-CZSC-bar_decision_V240616,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,510,644,0.0636779381202609,0.013552394653300772,0.01981193941116116,0.005175373673873197,0.13858494991548914,2,"{'2024': -0.06574597754250477, '2025': 0.08145084298335911, '2026': 0.040344314616568004}",65,579,0.017212962215662236,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-30M-E6169F25F1DAB1EE:H3,SIG-30M-E6169F25F1DAB1EE,SIG-CZSC-xl_bar_trend_V240329,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.06149099795184463,0.023224352194625403,0.01963808869966765,0.0019184772098550507,0.15134357544787042,2,"{'2024': 0.012894283014481919, '2025': 0.13377869796520958, '2026': -0.07577668361296733}",596,48,0.008999577000431094,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-30M-B0420C9CADFCFB03:H5,SIG-30M-B0420C9CADFCFB03,SIG-CZSC-cxt_bi_end_V230618,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.08072125940248844,0.009463832820659879,0.01949436628258187,0.0033069383310657553,0.12855948549313084,2,"{'2024': 0.02251442328604434, '2025': -0.04019139804666488, '2026': 0.05311722784328703}",379,263,0.007963754359067318,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7742003961194798,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-8CC1489C32DDAA77:H3,SIG-DAILY-8CC1489C32DDAA77,SIG-CZSC-cxt_decision_V240614,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,510,644,0.0523676430399403,0.01844626617966983,0.01650751475548189,0.005478862507602313,0.1442373725022275,2,"{'2024': -0.024456247930033363, '2025': 0.016436612685469015, '2026': 0.10368606304037778}",44,600,0.024116220390337183,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-8325A805EAD2D1B4:H1,SIG-DAILY-8325A805EAD2D1B4,SIG-CZSC-vol_double_ma_V230214,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,1,510,646,0.07128291675926482,0.028656383177198878,0.015392269270336734,0.0013413805675894447,0.12592436927324296,2,"{'2024': -0.026803501127727638, '2025': 0.015319768637994858, '2026': 0.056718401127860064}",279,367,0.0027080045811533897,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-30M-C04492B5B3A01436:H1,SIG-30M-C04492B5B3A01436,SIG-CZSC-tas_atr_V230630,CATEGORICAL_SIGNAL,VOLATILITY_RISK,1,698,646,0.08825297563792928,0.01583686621309553,0.015176822197072738,0.0014360446346028235,0.13403719819524784,2,"{'2024': -0.04765240753173538, '2025': 0.06403334952673717, '2026': 0.013322988945661897}",188,193,0.0013898251076730711,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-WEEKLY-C6F2B971BA5AB2BD:H3,SIG-WEEKLY-C6F2B971BA5AB2BD,SIG-CZSC-dema_up_dw_line_V230605,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,514,644,0.09720022374067978,0.053892754517696054,0.0132117062758006,0.0036200997402191758,0.12497315923472702,2,"{'2024': -0.02944194720556081, '2025': 0.02153041960173184, '2026': 0.13831185869251852}",303,341,0.00725283671020039,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-FB7FB7CD323EAF57:H5,SIG-DAILY-FB7FB7CD323EAF57,SIG-CZSC-zdy_macd_V230527,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,510,642,0.21707745681927107,0.006858973419342037,0.010874131040396856,0.013515186572396,0.1430905975820319,2,"{'2024': 0.14406820847758156, '2025': -0.19907138687270368, '2026': 0.12522389345221469}",35,607,0.07890059513022775,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7910916704833332,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-EAEEDD3D4DC05204:H5,SIG-DAILY-EAEEDD3D4DC05204,SIG-CZSC-bar_vol_grow_V221112,CATEGORICAL_SIGNAL,VOLUME_LIQUIDITY,5,510,642,0.031751256918503154,0.013491911317051752,0.007636930414678081,0.0067157872338151434,0.13428348287087827,3,"{'2024': 0.00817421134957711, '2025': 0.03099388961525348, '2026': 0.019432566668926454}",18,624,0.04068210433311918,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7758991477200331,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-30M-AA7187C52BDF4294:H3,SIG-30M-AA7187C52BDF4294,SIG-CZSC-byi_bi_end_V230106,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.05980319457885981,0.0211872626999483,0.004366561573632321,0.0014349383035638852,0.12675058070841472,2,"{'2024': 0.023004454222385347, '2025': -0.022405362418693644, '2026': 0.11266445011973354}",5,639,0.01812890605812175,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-30M-A95C061A192ACD08:H1,SIG-30M-A95C061A192ACD08,SIG-CZSC-cxt_five_bi_V230619,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,698,646,0.07643985319678237,0.027746997442120547,0.003127718923378687,0.0008682147198144918,0.1059233256958449,2,"{'2024': 0.05077071457612309, '2025': 0.04123798425304288, '2026': -0.002571105321755764}",513,133,0.0015345602264296677,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-30M-44F379B29BB956CC:H5,SIG-30M-44F379B29BB956CC,SIG-CZSC-tas_ma_round_V221206,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,698,642,0.10468372606768672,0.0016963436069653698,0.002640734380384736,0.0020018996332351316,0.1211220124683764,2,"{'2024': -0.011020716476878096, '2025': 0.0033233731205470313, '2026': 0.010064735464811743}",624,18,0.016519632163880943,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7742003961194798,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-30M-DA2E41440F98A0AC:H3,SIG-30M-DA2E41440F98A0AC,SIG-CZSC-zdy_bi_end_V230407,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.034211147445610726,0.013805129304236437,0.00246627726040209,0.0032657392160937706,0.1447091940981698,2,"{'2024': 0.047822343091737454, '2025': 0.0060444410480261284, '2026': -0.016752279303570733}",91,553,0.007711082924742381,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
F-PROJECT-SIGNED-VOLUME-IMBALANCE:H3,F-PROJECT-SIGNED-VOLUME-IMBALANCE,F-PROJECT-SIGNED-VOLUME-IMBALANCE,CONTINUOUS_FACTOR,MARKET_MICROSTRUCTURE,3,727,644,0.04880526296710906,0.06553804011421623,0.0013844871019055675,0.003348148530224232,0.10064738917367683,3,"{'2024': 0.0511027569820693, '2025': 0.061720207127223585, '2026': 0.06495153380525455}",129,129,0.012666919692860882,True,project,POSITIVE,0.6426894482715693,0.7459694761859587,DIRECTIONALLY_STABLE
SIG-DAILY-051011D33A1696FC:H1,SIG-DAILY-051011D33A1696FC,SIG-CZSC-bar_fang_liang_break_V221216,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,510,646,0.009702091808121288,0.03044005261877047,0.05702647839303049,0.0010864028579465278,0.15453347334907164,3,"{'2024': 0.07540009821983615, '2025': 0.04716600894990433, '2026': 0.09196256905396918}",0,646,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7469843387803012,DIRECTIONALLY_STABLE
SIG-WEEKLY-C6F2B971BA5AB2BD:H5,SIG-WEEKLY-C6F2B971BA5AB2BD,SIG-CZSC-dema_up_dw_line_V230605,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,514,642,0.08034630406105824,0.04661887616552006,0.02473259212141894,0.004911615532633942,0.1544821610830251,2,"{'2024': -0.06523167846290996, '2025': 0.04951401566571725, '2026': 0.11609029727687471}",301,341,0.00984235340272286,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7469843387803012,DIRECTIONALLY_STABLE
SIG-DAILY-FB7FB7CD323EAF57:H1,SIG-DAILY-FB7FB7CD323EAF57,SIG-CZSC-zdy_macd_V230527,CATEGORICAL_SIGNAL,TREND_MOMENTUM,1,510,646,0.09013083697555863,0.006811423614234061,0.014274793365207747,0.003425355499524873,0.15651125131305604,2,"{'2024': 0.0967805645313811, '2025': -0.08239696560211872, '2026': 0.04554217432661349}",35,611,0.01707306502657028,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7523061827820845,DIRECTIONALLY_STABLE
SIG-30M-59A4BAE9305C0CEA:H5,SIG-30M-59A4BAE9305C0CEA,SIG-CZSC-tas_hlma_V230301,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,698,642,0.05153097168430165,0.024414875729582078,0.0300843213376536,0.0021592614690911656,0.1579859641950535,3,"{'2024': 0.018911548301185396, '2025': 0.038770309134810305, '2026': 0.007943991310416797}",41,601,0.011964330432571875,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7530357132844018,DIRECTIONALLY_STABLE
SIG-30M-039F9079025E17D2:H3,SIG-30M-039F9079025E17D2,SIG-CZSC-tas_macd_direct_V221106,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.050546248967246965,0.053090105936751,0.005609217929806592,0.0017125660470487208,0.15859652754644527,2,"{'2024': -0.08889968025391218, '2025': 0.12778957486566622, '2026': 0.1411620300221821}",273,371,0.00338209891766662,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6608027660590964,0.7530357132844018,DIRECTIONALLY_STABLE
SIG-DAILY-1B3C5E01060C5DC2:H1,SIG-DAILY-1B3C5E01060C5DC2,SIG-CZSC-byi_bi_end_V230106,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,510,646,0.03388776009335064,0.05114455454766951,0.13122355145278955,0.0007848289644056248,0.1644733259341033,3,"{'2024': 0.07755843311138977, '2025': 0.04481140879085917, '2026': 0.013356722298442598}",7,639,0.0019387564595928874,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7599290557284012,DIRECTIONALLY_STABLE
SIG-30M-68A922E489FB23ED:H3,SIG-30M-68A922E489FB23ED,SIG-CZSC-tas_rumi_V230704,CATEGORICAL_SIGNAL,TREND_MOMENTUM,3,698,644,0.02386033955043151,0.02853819627157746,0.030401395754697396,0.000636792435447957,0.1645313159636615,2,"{'2024': -0.03273402729638496, '2025': 0.07897373234953886, '2026': 0.03158036714444801}",0,644,,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6608027660590964,0.7599290557284012,DIRECTIONALLY_STABLE
SIG-DAILY-F1F52982223BC17A:H1,SIG-DAILY-F1F52982223BC17A,SIG-CZSC-bar_classify_V240606,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,1,510,646,0.03977514969723628,0.0789391395866468,0.16865915518754615,0.0009946188639222665,0.200338709957682,3,"{'2024': 0.004275640910008816, '2025': 0.07767689578645867, '2026': 0.18056099161826666}",149,497,0.001629492315591434,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7903016696261662,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-WEEKLY-786AD260220B536C:H5,SIG-WEEKLY-786AD260220B536C,SIG-CZSC-tas_atr_V230630,CATEGORICAL_SIGNAL,VOLATILITY_RISK,5,514,642,0.15071283996994636,0.13317114310816283,0.13459034022133495,0.004733452795187679,0.17478059094396897,2,"{'2024': -0.007738988988037375, '2025': 0.250467828391457, '2026': 0.15908381446096856}",170,180,7.365135859472433e-05,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-30M-A4E0E0C62CBC2773:H3,SIG-30M-A4E0E0C62CBC2773,SIG-CZSC-bar_dual_thrust_V230403,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,698,644,0.09172916081135277,0.055347326187853214,0.11345145773083185,0.0012989802223654428,0.19701385128401228,3,"{'2024': 0.08809555222375669, '2025': 0.049079893971594186, '2026': 0.07451268603558063}",102,542,0.0022831843856860887,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6834564372973668,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-30M-B87D8525E4E1BB52:H5,SIG-30M-B87D8525E4E1BB52,SIG-CZSC-coo_sar_V230325,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,698,642,0.02553464640330678,0.033731850676807194,0.09116167365946735,0.002233849945065872,0.18890085161596504,3,"{'2024': 0.10126540688297707, '2025': 0.04031742365541928, '2026': 0.00558192808478571}",569,73,0.006198638835161368,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-DAILY-89CBA779A4FB2D40:H5,SIG-DAILY-89CBA779A4FB2D40,SIG-CZSC-bar_td9_V240616,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,510,642,0.0794295014775578,0.10510730739677657,0.08426261198951326,0.003867314906281596,0.19596663550717236,2,"{'2024': 0.17729043746405934, '2025': -0.03393354007151658, '2026': 0.16559899926383786}",60,582,0.0061387936760310255,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-WEEKLY-1A39D6BED0631E87:H5,SIG-WEEKLY-1A39D6BED0631E87,SIG-CZSC-cxt_overlap_V240526,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,514,642,0.06622495559914993,0.08185929008474696,0.08396040048081334,0.00420475062213203,0.1686638659993825,3,"{'2024': 0.2034300973921832, '2025': 0.028446654966951243, '2026': 0.09365721292650615}",0,642,,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-WEEKLY-FA1D9F692D12767D:H5,SIG-WEEKLY-FA1D9F692D12767D,SIG-CZSC-cxt_bi_end_V230222,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,514,642,0.06954808026822577,0.08128517387086624,0.08149044608623837,0.0035472446815919705,0.20197947102236902,3,"{'2024': 0.023493502820188545, '2025': 0.17902347244891015, '2026': 0.11284059268885427}",89,553,0.000387576448157477,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-30M-60939B2E4DA16C0D:H5,SIG-30M-60939B2E4DA16C0D,SIG-CZSC-bar_eight_V230702,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,5,698,642,0.04620230153942306,0.04201082225820355,0.07513756539194291,0.0028697943476758076,0.1919335994235829,2,"{'2024': 0.14894006907833443, '2025': 0.04945725218650583, '2026': -0.049676757670070286}",302,179,0.008419965438056995,True,30m,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-WEEKLY-5CA3F929896D5BA1:H5,SIG-WEEKLY-5CA3F929896D5BA1,SIG-CZSC-bar_window_ps_V230801,CATEGORICAL_SIGNAL,POSITION_VALUATION,5,514,642,0.22418323266667897,0.08408237995169042,0.07332637264410535,0.0030555897502476713,0.19724262325113073,3,"{'2024': 0.046633002084970676, '2025': 0.10372887023625572, '2026': 0.08715852887215486}",204,140,0.002116459597487733,True,weekly,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-DAILY-E7A45581B9BA0556:H3,SIG-DAILY-E7A45581B9BA0556,SIG-CZSC-jcc_ta_xing_V221124,CATEGORICAL_SIGNAL,MARKET_STRUCTURE,3,510,644,0.05373624491624664,0.01933469655360081,0.0682958960791867,0.0014383903151293244,0.16886999882300258,3,"{'2024': 0.02918299795090873, '2025': 0.003381430988736731, '2026': 0.04764892809600602}",0,644,,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.6608027660590964,0.7650313349754282,DIRECTIONALLY_STABLE
SIG-DAILY-5DBF9E8AEC2E3DC4:H5,SIG-DAILY-5DBF9E8AEC2E3DC4,SIG-CZSC-xl_bar_trend_V240331,CATEGORICAL_SIGNAL,TREND_MOMENTUM,5,510,642,0.07890813903622565,0.07232810733266051,0.06579249931421602,0.003542957108950877,0.18414676294926607,2,"{'2024': -0.035339455262714016, '2025': 0.05013864530177827, '2026': 0.19601362988551937}",96,546,0.009795544918506876,True,daily,STATE_EDGE_LEARNED_IN_DISCOVERY,0.7946995550004956,0.7650313349754282,DIRECTIONALLY_STABLE
