trial_id,annualized_sharpe
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01433,1.2365193055616088
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01435,1.3169572054667809
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01443,1.1608621861253972
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01446,1.29851375680215
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01447,1.335112327060711
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01454,1.2044011133789252
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01455,1.1967540826359202
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01458,1.2463462581910123
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01462,1.4103598368868253
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01465,1.2790173410343588
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01470,1.4314564326657846
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01473,1.2371739316673527
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01475,1.218709173066265
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01478,1.2667463243261454
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01480,1.252421751538242
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01484,1.3099199824905292
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01485,1.203582711077429
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01486,1.1646407162997277
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01487,1.1893754580343752
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01495,1.2642680685912322
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01499,1.281118031216057
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01506,1.2592897307256292
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01507,1.3639074757883505
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01510,1.3433029418765736
S007-EX27-DECOUPLED-ENTRY-BOUNDARY-01511,1.218504348980506
