trial_id,candidate_id,strategy_hash,behavior_hash,status
EX06-R0133,R0133,f0fdc06cc0b9d1c87ddd59be3073891e35f31d1051665974e29fb6b07b157e03,b77f7dacf46c4206dfd281931de4ca5e4ad99d24c289c94ce76dca5c839ec1e7,COMPLETED
EX06-R0134,R0134,1d2c6171d3cb06a321fd4c98696ce48c793ebd26dd718764e352e0be62d87bd2,8184704ce958778a1ce222e2f69f2a6ef15f4eb041259e88f7b11544043df6a1,COMPLETED
EX06-R0135,R0135,9c189ccb58430d8d9db0c9ac8c2b9574c00a09e4b19d53f0da1d32e8d7f19117,ff6d53bd0c40f3df5a929f87b007b563b4022deed8a8249d396bbbde4f20c7c7,COMPLETED
EX06-R0136,R0136,b9f006507190ac2a81f849834f51d843f58f7a8840ee75ac7c3628e50f199ce9,52d158047bf4979976ed6a65ef6a6fa8dcb149f28c20f6d4559e122f692484ac,COMPLETED
EX06-R0137,R0137,a91c6689dbb3e1d3e32daec9a661412138bb8355273956aca891428d0c26a80e,aa049e00d6016fe9432c6e882c2cb3e2cfade9470dab9140763620cfcb8255eb,COMPLETED
EX06-R0138,R0138,6eb428219cd15450ec31657ee6a561a91415a63bf2efb0a860c421479f02a3b3,32921aa73fa54603cf62c2cc04447bced525ea7c95049580805158cae7cb9d92,COMPLETED
EX06-R0139,R0139,bbfd208f8f00aaf1f455b0a87a504c0680b279d6e940609e8fd445c882482af4,41b17bb7259d9ca6b143a07e3e160521fb1db2abe1538c03fa484a6de22a6d7a,COMPLETED
EX06-R0140,R0140,f891b113980d92f3e99f4abc3e94b95bee40cb4b0d552562057f40608f872b8d,2429aa77f7da57562b2f05e7545b4a6ad57b5406d57f309e6c010995e02c9e03,COMPLETED
EX06-R0141,R0141,124e0da0d3e1b62b2d0d43e9934398443bc5e1feb50deda049fd5b979c2aefb2,97cc9f41b736496d72e38805a6ce8eea5d4fe3e27128872de4aa82d46fa8b315,COMPLETED
EX06-R0142,R0142,0264f52903ed2cc6b3233949d33112cef18ac685d16492d9b4d9e8f9d2a737f1,5dae5d64eef743eaca5ff8bd4b316d969ec1ff281ea29d03ca4c3539925939d2,COMPLETED
EX06-R0143,R0143,94b5f8d3c08982a71b7dc6a99c11ba5664594079e2353f7519821e0e244ee101,cf292741558c7d0101e9e4a6315600819bd59a3a049faea83052961ad1133543,COMPLETED
EX06-R0144,R0144,685808d60dcf59ee9390ebfc946591c0373ac81fbef609cad53bee6ed04fd696,ac0b9815cc3404d60dc3b2c58aa7f720b954db9adeeefa6861ec73f65477f08e,COMPLETED
EX06-R0145,R0145,98df70ada2891ffcc3a9897e54978d7cb6e2a5873861060190f89955b92246d0,6bfd6b94c28d07bf04ab4ed85ee081e7ec7ee77f4224802b4f6e1c9c28586cf4,COMPLETED
EX06-R0146,R0146,7aa06bc44d401565c891e4605abde0281ea69cdc9c4600f57cb0182e3ce247ba,9c485ec2d41ffd4c540f190186c693ff5d496ced85f050d6d7584ed947e50d26,COMPLETED
EX06-R0147,R0147,98ef90ac038518054fffebdeac22b564a2246d0743468a442606608f6e0cb369,a6a833211d416b451155ea7f0d10ee92830ccb11f185dda0f69934f013321618,COMPLETED
EX06-R0148,R0148,12d1d481070f43135eb9389e686d09c49990b27c410bca948d2055c360e22435,fe6b5a867fdad5c291999daf24116c22e0ba93dd0fc7b22a1bfb87af1da5723b,COMPLETED
EX06-R0149,R0149,b151acae6642050d8ed3c608b0b93123e110e91d1f4d4351ea257cb3aa1f3f70,d6fa73fa1b15fc1b71a4c306d32878389a12d0b41803c43c31cbf424aefe30be,COMPLETED
EX06-R0150,R0150,0cbe80ce8ede3de5582b847473da49e372445752f171812bb466aeddc1cc58d8,23e79b3b100be2b1e81fd435a5c606f325fd9a235a3700e558f0740872b3b3f9,COMPLETED
EX06-R0151,R0151,c463fee908e17be61f86a775bc1ed6cff6e66c4e12b2e750ed5badc3e7b38adb,116c34391da18fce98ae83f5cf1361ff741dabe3706080f45b15b85ce9544394,COMPLETED
EX06-R0152,R0152,baaa6da42990c86fedb677bda4f2a0720304bb6e7213d68cdf38b273e601ffbf,79bd710c98fe50116827caabb1a1f180efc5bd397674544e857af53a742db69e,COMPLETED
EX06-R0153,R0153,1e355a1bae9b55ec1750a0cadb57786acbf640ae46e491648e01dfab11fb660a,3bdd7afbd97db807696028c7b5355e87eeb73f86a1e3addd9bcb83f4811d09b0,COMPLETED
EX06-R0154,R0154,891e767bedf6660e76f0f76501babec0375ba83374847b2265470a9adbf18f0a,94f81a9299b4d4344a91c36ca58abafd3a831520b293099b6efe15851f6cff55,COMPLETED
EX06-R0155,R0155,8b263f070bdd6e2675a258f31de488ec4e4e4ac13ed99e94cf50b39e27d41739,c816a47c71859aab340d9a1f74427184617a60375acbc8b9a6e4299e4b424609,COMPLETED
EX06-R0156,R0156,b5bc5d91ffba8052139b5bcf9d054a1a2620aea6455e32e2c4591422434587f9,dbcaff792b243fab0ac171f20272de953a43a2b8491033ec18cc12adb6e50c75,COMPLETED
EX06-R0157,R0157,49ccc03bedc92ad2d95b767700575dea9c99bdd2aa856cfd503d10915fa1c914,360c5bb3b4f732b90b2734af482f8cbc6d9c1709bbb759a2519af27673923b9a,COMPLETED
EX06-R0158,R0158,b96ee99618e4376dbc5e5c6d3226e60f94acb1cb388e31de73109516ac8e75e8,d5ed8a30dfbebdbc96c9bbf7df8a158a619edb85af6004fdb785c249e366694a,COMPLETED
EX06-R0159,R0159,6882e3f1313f35b56e8bfe21c13bac1e3b5293bb1c1b74a6fe9e8c9a4d131ba3,74234a15d7104a4a0307e6448e521fac502225c1888680f77f1c7f3f53139ff7,COMPLETED
EX06-R0160,R0160,198f84341a380bdc476dea595c5edced1b60590062227cda550dbb01a3f995e9,ad858df04c908e908bef063357d67e9d648b37b38fe2ccfb95e33cdb4b5b446e,COMPLETED
EX06-R0161,R0161,1d8b795f515af3149dfc8d2c170e8561e3d06cf11bedba3afdca89ca8809401d,a4ea026c9a6425d8c9f35d682acc75188eb84dfa291822c52fd81eb98a077786,COMPLETED
EX06-R0162,R0162,3d566385f3b57d0d5bd2c6112883dfbe94f1685113275aeaee3c07c30e638b88,d91783021fe597fe8ffa9b1b1c8c18e01e932a18964a7ea2b680233a4d6d0abd,COMPLETED
EX06-R0163,R0163,f6c23acde56c829dedc62e6d052a6f3364fa8e8bb01753c68f214e46a3b6f591,9b309179aab61999918cd0e1a48332db51c3befd770f78b1b7754eca755c89ef,COMPLETED
EX06-R0164,R0164,4c2e6421e17629b7825d9239637a6f97382bfc418f8774d9c34af3a7b2379c0b,499ddc324fc040e08623e5a2e8bfe5b74129f4ec650e7af7be3e365a3b185215,COMPLETED
EX06-R0165,R0165,ef5759600efbf594f714b2417103f6483214d533bc1c2d8392080ebe165af378,37a6b22efe99025c3df02452434d0aade3d4f446752f4b01d1a8b97e6a378c84,COMPLETED
EX06-R0166,R0166,8bbdc88d354aa5180e8b1ec9b351d96bd1ffdc6ecc9d7cb24494f42506245390,cac86b5a54c6694e5b982bbff4239b5f6f06d6abaf42e91de84793ab63c48a12,COMPLETED
EX06-R0167,R0167,03862a882b2b771fc051ea7c927151f4597595bc5079f8d5fa9b2526237e150d,1bff4af9e610cb4fb0820d1395412f666ff1d97eac848c8ee1d3ea153c4b0bc8,COMPLETED
EX06-R0168,R0168,1c2daf4d99df869c5b0d354b555522319f9ca9fe39849dcb1f91f836a9a04ca2,df00b889f7434b3aa57d7ad8704453769ea370aac596972bdb312be007a22009,COMPLETED
EX06-R0169,R0169,8fa4d85143e918283aa0bd24809a7b3370d93eafb06dba891c132a029959fdf7,cd005e5e1f261c42730369402a7a1122fe2b689a85772ae5255aed411b9cf1f4,COMPLETED
EX06-R0170,R0170,209da3ba5daa2022abfacc952e9c3c8882366f3fcca8b930fdb94beca41d1b49,5cd962b013e8964881c775f3375e3c402407313b57157581d08d85d9c8406a5d,COMPLETED
EX06-R0171,R0171,adcc2a73aa619da0063c4ee5a245a87e376b0cc21f6921fe11f7300cf43f4439,898ab7f2aaafbb3789effbc675e81df530799efdf556fdf13cc12efcbdbac990,COMPLETED
EX06-R0172,R0172,ca39fa1f7d6da60c262a30fc8f51f9451490930d283f3c57f3322e10e95cb595,fa19d601467172408ab60e5a8563cd1d9a853059d4b0e516ed2180ca002d263b,COMPLETED
EX06-R0173,R0173,fa4177999a6ab5a945bfcc86ab65355fa1cb976bb8f25598f115098ba45ca222,c6dc5d9f9ed2c8474e9c2cc34c2b1e2329aaaac230c128328f045061ed45c3c7,COMPLETED
EX06-R0174,R0174,9d31337153562f9a504205b1890a156c6fbf87efb8bd746f9b09f2821488cfa0,3d430886810f290dcaa51db0cb87594a6ed3d69faf170ff126069a38d7ecc1b2,COMPLETED
EX06-R0175,R0175,3d01e3b84dbd8c7ea170f9557345ba19fe537e52ed98cbbb4af8355b4447baca,97527c1168c605a63872a6c8a72edd4b13f88f53e97cb6c98411f64528e4152e,COMPLETED
EX06-R0176,R0176,6544373605e9c9c8db7243a72e7151b3123bbf98b2b325f5531b5f0e24317a7e,b1c475bb3808b8204916e6b9c164c4ed2dd7c305bb1461f3c56f0dcc34d5b2dd,COMPLETED
EX06-R0177,R0177,d4533ba545ffbea865b7088d9764fb2ec631dd72045264c0df1d1c9d62741cd0,c9f4bf908fdbf2eee826d0001e60777e6063141d040c0605a3fcb234a57d9fb4,COMPLETED
EX06-R0178,R0178,99e1384f2da250dec752942d3dba6e7f3bab17a56b7a6e0ba43ba030d981f3ed,96cdf8ee3782c7869910a6330ff814d1f6708ffc53555aab129046a9b5ae6b0a,COMPLETED
EX06-R0179,R0179,e1bf11645f02e3e6855fedae56a32a901cb0b93a40e6354b85b374cd41ba0cdb,ab09873e07c8274d41013e634f6464c3af478cd27050ad178a5152ab124190a0,COMPLETED
EX06-R0180,R0180,829c8fee83a0f74ba543b1b1f7237e7004da5b1866a0dc85909d45ac4a8f8d6a,8241bcf80e0d07a6d2bcd4916e324c7fde097ec94d2d864ff7a6cebf389a20e3,COMPLETED
EX06-R0181,R0181,29a0f5b6083cbf6569ef897d1c25028dc70bffcbe28a03eafd4cf285698ac845,c2e0b3e7c29d33e2472bc84a2660f46443f21e4d8e43aec9c69e557db41afd04,COMPLETED
EX06-R0182,R0182,39007f46ae45e22eaf368f536273f81ba392a7bfb7503f101fa175684e816ce9,1744959b9971e291de90d9edd5df3487295361564920c412338b46e43f7ebab6,COMPLETED
EX06-R0183,R0183,77fbe2fb981083f05c53549ad8a86e869583e807c307270e0bb899a2099f4718,0823813072ec0f0a3408fb13dfbcda0f033c6e51c6a800cd7fc628953bbb4aa6,COMPLETED
EX06-R0184,R0184,2cf0caa1d3599d395f8861e188375c5fccc4e9581d8cb73f1c63c91783f97dc9,6b8b78edbeec8f550d60e333af4e7a51d8169be1c638e2e35fdb31101156c639,COMPLETED
EX06-R0185,R0185,6d0cf3031423cd26046311c3c819a2965b88e7ef370f51cc140a854ad4cec7fb,93a76f9c7d7cc0b02136925ad43d0e0898b802243381318d63683efcd36d9450,COMPLETED
EX06-R0186,R0186,26ce83289f1e5b75a033c446aac89b11bb838816731b1e183fbb6f58ca4b17f5,eeedd06fcebe3636df192c56d543dbc1fa8af02669bc739fde6b5dde218ebec4,COMPLETED
EX06-R0187,R0187,dad8c5be0a560a8f313ffe035ee9f409a65ce2ff507ae0d529da11175989fb04,1485b378ca6e93cc4ce229dabf444128d17f4faa6c021f22331199e4c591884c,COMPLETED
EX06-R0188,R0188,30fe071bfcb0e63bbd8826e6b96a0a6c987c179e83822f1a8aac446caa8e2a6d,75eeef2e1da6c5b3f38f41079883a146f0f0b4192e963bbbd7179579eec0a433,COMPLETED
EX06-R0189,R0189,06d893fa9c55c95bdeeec266f91ab6837e27a0b89f0c4a61c8390af3638b24ba,c8a2dd9a2a0d2a6379d194420fb328c3c5e6d55cc37e4671eab25cc337dbd582,COMPLETED
EX06-R0190,R0190,eea6f0e448b2fd6ef17f7729b6851215a52690e481c6feda370bcdfa3ecdc728,efe32da3940d090f30e3866fbdba61d7962c6f1a8176e28537ea9584166efb14,COMPLETED
EX06-R0191,R0191,5c50b039140c3671882c6c66088bb38ea5fc354da76487142ce49d56f40ef791,e6b96d6366946ee3a7e9c6865eadcb6e665663c0c02e4d575d34231d837ac194,COMPLETED
EX06-R0192,R0192,14a17142c28e9789a48a798ab167ea32a3cba9354b22624f957b6cf56e8beef2,64fce5a00c5ef82730b0a0279006a8ef0649dadc2a1015249be28a111bf160b8,COMPLETED
EX06-R0193,R0193,3513c76b9fae2206c3b02057b4aade4a03984285e6b1104018d092d6e8b5add8,ab394dffc6093e05da18947ef99419f997b61e86ded4ed48383fc7e18bfdebeb,COMPLETED
EX06-R0194,R0194,f46b257dc0c6186352f0200df217eb930b519bcc7b77a1cd0bd8e54ff914955a,47ec3499c9edd2f3e4da07d986565d1f91d05b77de1f006d371fe52f02f41cfc,COMPLETED
EX06-R0195,R0195,f669e49641718643643c67181d6590fcc34b166ce1bdd4a8ee72860c68085354,9b71ac7e81e1403a0c0a5c89d23179280eb049e988ea711fdcc4db2376a4c0aa,COMPLETED
EX06-R0196,R0196,3fc13515487da6d6921702fea365510147a3561af848e99805a7508ff5ceae15,72591785777ebe328f3928d47281db2b500d3124a31e267ca5d7c60647c81730,COMPLETED
EX06-R0197,R0197,861877e96adfb5a331941a70ddb5db73cbb1795b3bbb96f62e7ecf1663a03750,e565bb87141299c889893e4b8a9a436542e4c944e8538da6af0e43bf46b18c48,COMPLETED
EX06-R0198,R0198,4e5bbbe72207184d1394dccdb7b381e9f8445fb8203b664370851471799765a4,55d55916a63e201da43f50726078d58ad8078f2a6a1d744111697373813bb2a9,COMPLETED
EX06-R0199,R0199,f245a2bdfd9c7b24ff3ca005e115f68ec2211a6aed26e41231660e9b67f0f4b9,88ef3554c16c8eeb2c64a34d02b59d3c642eb727e55170332db7602413acc374,COMPLETED
EX06-R0200,R0200,fee9d5a7bf63dd4e043eddd608b44ef5d8383ec0001565d0f4f771dcab709206,a962a319b05f12f16d115cd5d81c9041ac2c25fa024beb00dd43549daeddb9e1,COMPLETED
EX06-R0201,R0201,59749e6115e990626be0ddb27458ac2231a8d9db403f5e283644de96d2cd251a,bbf6947e9650250375e3a16d3e83b2e003930808bf47cef9acb6524a4c6bbc0d,COMPLETED
EX06-R0202,R0202,e936c021febb75b1e2dffa3ce67f8e23ec8811433072991b19653aaf86f61ca6,fc7f60b1bd8c79f7b405be547f6548ded63190dfb268651ae86a24364529152c,COMPLETED
EX06-R0203,R0203,c93a12766602165b84f3fc83bad3176192552d1de32f1b97e880804c2f492ac1,b8a32d0365cf50b84d26d14b8fad268564847d7bf93858bf0e9343573c8dc939,COMPLETED
EX06-R0204,R0204,7a2d802f2ed1759c05f1cae0fdc6c288ac788bcbd56bed04e336b7cad5a0ee5a,3397580bd257176a0e6f8ab442ac9842910b9607755501b662b229b7d85841f8,COMPLETED
EX06-R0205,R0205,483accf551d9054b32eff32746f7a4640465c182e465113af378e77d53db3485,b4c2d2cd81dfb1a142ae3807d2f544c994c22b78bbd7293a7a06e258f2f8fa1e,COMPLETED
EX06-R0206,R0206,87f053fc0d59611e599b3e6a8d0b331a65cbbe113f634035a34162e36762a1d8,fe886c4843d2ffe4326ac9a3f81ed72f230122be24fc8169419a602bdb6c4c4d,COMPLETED
EX06-R0207,R0207,004a657e2d6eb79777977597ad5d5ac14e11b223d8efc75cf5e29f15aca48a98,1ed4820635a90970bcd4afbc56f993b97d89634781bf04d72f499064ed8e24e1,COMPLETED
EX06-R0208,R0208,13914cb7460de919c1bece22c9b8bc8ba2fba0aff7029e9f9bef4b6883c0d7ff,56a953ad011d5dce484cdaf60db215ed0c9dbb74df981cd0ba94740b1e45f827,COMPLETED
EX06-R0209,R0209,d463094e6240db85f502b5a03099f85c85a95bfa557cb269a6abdbe86380f10a,cb5391be81d163812c340012f527d874bda07538ab8cf62ad4207e07bf660228,COMPLETED
EX06-R0210,R0210,06da776b2cec5387592fa384afb2067fbcbe6c792cb955ce50699e5018f75b0c,c4acf59b001a66333f6729dd86a8006aab60920daf5fa84d6d873adfe217f47e,COMPLETED
EX06-R0211,R0211,41cc93288860d577915927ea906fc26e1b38ec772d740442c0cb9615b1b89d66,6c7c1ee475fa3e49043bccaf2fa7d388f1cf3db2089c76fd642748cfd329799e,COMPLETED
EX06-R0212,R0212,c3fa8674a2fdac886b1b55688e2a7526803742734db78b5c3d1a656adcc2a83d,fe0866e8c03e9ffe3ccf232182127a073e197709cd102208051c93123b8b26ff,COMPLETED
EX06-R0213,R0213,eb3c45558edbd6ae84cca736f42e5612b205744601702cd6b1b1252b77dfb83e,964ee9d2918439c102e07077f9edf900ec5ab71436584b9af3b69ad39e367f50,COMPLETED
EX06-R0214,R0214,95b946c3d8b9dc88a9d88f53a9abb2ae2c6d673f0f227616cc7833a6e31a9ac1,e51bc5ad8e89f8c143fd179eba563a04289eb9e38a10e0105252ca7f23e0b955,COMPLETED
EX06-R0215,R0215,fea66051e7083b8dab47f01ca3ff81cf5e8c28262e091a7e77f68fa948d83d3d,d1e8d2a2389f3783fd6270fbf01f0a9663e6e01fdb8f1e71c1e1d8220b09839f,COMPLETED
EX06-R0216,R0216,dfd7dee90f3149ac2ac149299bb0d544c625d2421d040bcdc481bf31c41c7cf8,916a033dee0358b8ebad3dbeeecfad72f204549e58b9d5fc84f1030d10cc4147,COMPLETED
EX06-R0217,R0217,11ec879be9ed43488154783e406b7515d1a7f8feb1902720f7763a642a64467b,3e666e3af9bff0e7f86691ec48c94ed3818eb1340ab47e2b4cc94ffeccddba5f,COMPLETED
EX06-R0218,R0218,d48026f6a47d167351dcdcea6c1986419e263d99e0e80a66d65a149a1c42c4a9,e29c2d43167bc88fbedd0716eafb1e05190bde6300a93833d9839a1f2519af7b,COMPLETED
EX06-R0219,R0219,42fd8f2f18a2a1f4b78946b3c5bded7316a7e3293ce65ace6e4726910c104d54,d6fb1277f240261e2bd0fb958fe91736829505ceb4e696105cd219b844372c6f,COMPLETED
EX06-R0220,R0220,cc75fe82ed0540ac9bec9a2fcc4db1f53b50a2982bcf7349831bad0a797ca01b,f260887a0282831875d429da9d1bbd72107e50ea06029c49bc84e5fcd32a333a,COMPLETED
EX06-R0221,R0221,4526708ef1538881fa94dd5253e4b41dfa5f3825df2d01bbe0ef2f9a64405e41,d1c03054550c06759be6a4a78d34b0aaf77644521a08baab9cfc1fc0fbbebcd0,COMPLETED
EX06-R0222,R0222,c5aae7457589be8ea018f64a131705c26d752e3165bf4401ea7f21ae1da14979,b874ebbb5cd35afbfd9ed3628ba369a1792c84ffad86dce9d3c8e9e1df59e8be,COMPLETED
EX06-R0223,R0223,aa16874323f59a24697f2d4590aeacd9649e9c2b0e683e1694b26b848a06259a,0329e25070f071667dcca7d2103c2f9643e69dd23e2ed197ccb2c272623186bd,COMPLETED
EX06-R0224,R0224,93eb2c35513c09c7a9fd4232ed1a9aaca777782139833459a6fa6f7a96078d87,be53bdd9b39cab2c34547a6990004224b5f2e65a58bc1e150b2aebe8171e7835,COMPLETED
EX06-R0225,R0225,0c39fee29646955b4b33927c6e6fcb523cc546151c8786a8a429493e555597bf,073ac24ee715ae7af17287e50906feb60e33462f00754afef65021cfd5a2243a,COMPLETED
EX06-R0226,R0226,8c6e12287f9e6e977b3db90262c168e305292ec5aba79254eca19149f8e6eff7,ed061424e3fe683086ee05c8174af0658e23209d34162d9e3d4392af023ccd2d,COMPLETED
EX06-R0227,R0227,890d5d710b8788ce2006774cadacfba783bcec541c3c9063ea9efed55b870fde,b46c60f6941fd58f2c054149f1e17ff7391553785f081f54a0ff09f68cf755c8,COMPLETED
EX06-R0228,R0228,31bf5d1afc2d4d8ede7967c05a92751bee55829dccdd508c771aa8814019ba5c,2fbf8eac18ba680b887c010f43812052a8b734f76b4f066ce296e43640807a3a,COMPLETED
EX06-R0229,R0229,f4044104c2af539491b836fff2d63cba0bfdfc13eab41b86bf7c91ed1769dc85,c950c869c4b659276c714a433b58170720e903856802bc148168fd68b8e380e9,COMPLETED
EX06-R0230,R0230,de125f6a830eb8a24e224bec891d09c99d89fbf403433be73748c0f9d25bd874,20574e69bba0fa4a2d85ecd85bbe4deb2536f73cd5c52aa71ff016f5c42da94c,COMPLETED
EX06-R0231,R0231,88df839db93deda5a1291f402fc29311304de4b1d491a1040e5d0f8711903b5e,3aea160ddded83acbb5dc2bcb461927316288ebd5abcee699b863563f26fde21,COMPLETED
EX06-R0232,R0232,376c49e1e7c761703db283bd6b5fccc459c00e9bae14643839171ea7051d3294,dae1d9e7277cfff1c5d6727cafa67e1070dd7c802c6f2edb98b93a5ff3a07a99,COMPLETED
EX06-R0233,R0233,464b60c0cb68fffdbabe4f13459bfb4e51e84d78914ac1907c1e42242a95a135,2136f29e503306eb48742fc394769ee27d496a0b6de7c9bdf8ae8c9f645de647,COMPLETED
EX06-R0234,R0234,abcb0688166245a10150109b93a0474874450807d8c2ea960f46370ae8121fb2,d61a043912788fa80dd016c34e917e09c3a52e6f0e459ac8c21d452c781aba91,COMPLETED
EX06-R0235,R0235,c0cbb6150ecd1887df537a62a7eea3302a5d7968f3d8c3c095a4f452372d9ee1,bab5ad389ed93e3bef7487ec390e8c4c5e3b44c5d2da195df104fb91a5de2875,COMPLETED
EX06-R0236,R0236,d579c09116e76a6bb4781adb3771db1fcee9ce99a0990e491619b0167a1e11ca,addbf4d83b34979e34e8c21860a2acdcdc81aa8d4e6ce3ed9626fc71772377ac,COMPLETED
EX06-R0237,R0237,1ad6dd7e2b1bf950e9a8f5e036fdd60100b5f48582cc6ab2e1c5ab6e0532fabf,50bf80ccb76648cc16a98b3fb240e58c527adc94d72ed5d1af4feea2f74b379a,COMPLETED
EX06-R0238,R0238,e7f2d1a14b485c6f5029e1246a69c6852f67673c1605bd3748fb9e51910f06ce,70e8cb045f31626846dfd406fc54e1330c266a03a87656e31da519d2667a520d,COMPLETED
EX06-R0239,R0239,1d173387aa1c26fcab44bea9dc5077a318516bb3905c3907367630069b6e18f0,38a2f8f74e2c7cc0bb8f9b2263248ed1008c7df088bed79e8923abb264159ea0,COMPLETED
EX06-R0240,R0240,fdc2c31487681ba096d5ff9b65e45b4f57e350ebec8a6350d5c1f300166d09aa,85478a9a505708aa763f8de7df3b39b692ab935f313eb996d871d4df6ec634a0,COMPLETED
EX06-R0241,R0241,c44d86c38a4dfaecb68c477261d63dc73018a52a3c9f3591b3144c407e64127b,fecd8493f3a275f5c4c72b34bc280b82b5c5f7c90e2df87ae844095164566a2d,COMPLETED
EX06-R0242,R0242,6ef6d272e90a9d58cebf76844e2bbe22f1e197f33b6b1b7a3343cad09e663775,606c7485436d75b16c932ae407dfff8f4d34265697659b6b1b472fc68211d0f3,COMPLETED
EX06-R0243,R0243,41258d9b6944ddb0b89a430136af0977eb129b5a27e28e230adefd14175adffb,9331e3056c5454805d8dc0a00d6e7124e61a7f0b44a428527451ecee62c8a219,COMPLETED
EX06-R0244,R0244,eda6998216c7c52e9ce27bd852d18598a9ee76db50911511ef4f028be58e2979,adc9ca66b8c614ab9cb810fcbaf237a3f02e89629ca25ea4a6be5bee01cbcba4,COMPLETED
EX06-R0245,R0245,55ffacb3a55b0a5ca8575baae9a8f96d731b5cdaedb886376a41b5f5a47b8b5c,b4be1c822b1f9877ef44f5aab634776853185eb1d830ccbcef7b62178e5d6b5e,COMPLETED
EX06-R0246,R0246,0d005a353128ee73e92420d686e31bfbd60b5b412ce94887b366627bcba29fde,57990b3ec475b6eabba87fb8a76362ac98ffca2019a99940d11fc8b8b0e23a27,COMPLETED
EX06-R0247,R0247,fa1525456d56f62badcd913d9ae7969367df50e898f686d53c79e2e2c9c19810,9aa89ea02fd60e43b9494b77b6ffaea3678403ca5b2b599cf01d89f58eb8ba74,COMPLETED
EX06-R0248,R0248,7132e9dca593195486fa14f7163a0094f3a7df823ee699db4a275edf32d289e9,990dbbb31cfb456bfd7b2ade750762753a83658a123da49ae33bd4fd08b0eec1,COMPLETED
EX06-R0249,R0249,8d847347a314cf0d7bf680799a89626406367114d5a27fd753aa4a1ce06a04df,fa6d20f5c1849dc084721ec42d4879eadc159764d4a1c52bda95aa2c4e5739a0,COMPLETED
EX06-R0250,R0250,183981705ee16a2773a4eda83e12f96c86ab168eee6719e89e1fa4cc00840ef7,e99d05b68eb2ce4c9c83fda36a6c2fc3757965886aca9e768d6eaf5ccfc905db,COMPLETED
EX06-R0251,R0251,739a1466604b060ec500202a63b6c5a30c7564e6e68bb300defd5a73ab2c5cf3,647388f5c9d47bb1418bff6dee57fbea6647649e6fdbf9f1f97b3af53a6e4561,COMPLETED
EX06-R0252,R0252,bbb78b8f2d1dee1c00f8f39b13619c8f96bf4952c661fd30185f1a04e622bdf1,6a443df1f2ec220617b7fd4b3f265269b393826359fa0f17935839fa5e8595d4,COMPLETED
EX06-R0253,R0253,a3834ec6351911a9e5ee677323b250c671d33646061c1c07ed16ed4859c3c473,b7ca4ad884933d821d43e7610c7565bfce7a9eb4626dbab15698260ec63a3869,COMPLETED
EX06-R0254,R0254,7f9e90666e5dd438ab40ad1d8e315255975d37c9f7bde4c44c35c51bd26b3b4e,a22914dde274d0f12f900db8ef0b3d147aba1b726b69b5c3e4890d8e997be07d,COMPLETED
EX06-R0255,R0255,4aa6503d4f4e8c6d082155ea7e7b78dab14f6fd2691f39da1c6ddfcc9a2e7bf1,e98bd1771e562199a568b8b0b9391f3532161ef55108fbb1ac29f984969600f6,COMPLETED
EX06-R0256,R0256,ad9b8fa9f092c8d559e1e7feefe14d0a9b3edb07bb28bb23192df0aadf7c7aa0,c7de53e53d12f0041015657c623c8c6bde919655d4ccc8545f8a3c50df0a290a,COMPLETED
EX06-R0260,R0260,6150ae7fa82ca7a8c9fffb48358a32254456ae3d134b1dda6386fdfabf94d7c2,6e54541c98208bf3180fbab75a1ec85b7bb33fc737fcc7d813273e0c4c79803e,COMPLETED
EX06-R0261,R0261,aa058b9af7dc1e2623bfde9896eb6ba4cd28c4a65bcb2789269fc64218cb6361,9253bcb40b3031707d5cc34a7c73cf94b5b298040fea2809a0b5a0d071853e23,COMPLETED
EX06-R0262,R0262,f5e802efe064213f151a2727542257ba6211f8df0fddcf4454fd1a9a6875e947,d14830a821011b316096b065efb5a53f6a8f10f0f6827d6e66dfc15adc4b8647,COMPLETED
EX06-R0263,R0263,8fd5412eee72b0748805df8571bc6ce76f2ade1205af782ca75e7e3940939f46,08bb6966bda76a3e4742ea95c32b8c0f8f37e489d9fc573a2d22875c808456fe,COMPLETED
EX06-R0265,R0265,1b4fe0a720a2a34caa5a112535059c438fb893a61a480d71ca2339071bfd3017,5dba10c19e712313022323b5dceeb0b7df72c88552b72b0a7e81d516bf4ad67c,COMPLETED
EX06-R0267,R0267,d303b2d388d2022ce249be2fb5b6f5619ba71de1b1026ebebe748a1f269cbead,309df651b8f0e1bcd24a874be36f1b956fa937e32eef2da56c2b618a93f68140,COMPLETED
EX06-R0268,R0268,d57d371a08de8557a897c79c33af6e6627d6b5af9994c6142712ae5f15366542,5ee6ad15706edc9a076fca6ef176bb78ac9d239c2feecca21e81a41d427a6b80,COMPLETED
EX06-R0270,R0270,e8e396bcfc161536d0c54366fcfc8a8f80855e5004aa645a01715714155e0ccb,917f3dbc35470211c1cc5f9c20e4e427e628c445b17f1f012b7bb04ba1bf9788,COMPLETED
EX06-R0272,R0272,894fbf675635543916b28f486c3765d31205a9b5b4ae37ac8028e3c4f03d3c8c,a9fab6235296f9a0b55866d6f176f386895c4a35bcb33263812cbc78a40c8498,COMPLETED
EX06-R0274,R0274,eb16fd7c1eb788198f89ceb8aafea27903bb9f5fd3e030ede8cdb05959f2eff9,6daf8a8f9133dc5735ffe37c3d19abc7260240d702e7de241b7aa5990f85aa45,COMPLETED
