split_id,training_blocks,validation_blocks,selected_candidate,training_sharpe,validation_sharpe,validation_rank,validation_candidate_count,validation_percentile,logit
90,"[0, 2, 7, 8, 9]","[1, 3, 4, 5, 6]",R1319,1.8782258467455155,0.3952878862182538,122,1182,0.8975444538526672,2.170233641509372
91,"[0, 3, 4, 5, 6]","[1, 2, 7, 8, 9]",R1508,0.8736266970181105,1.4151149311268807,66,1182,0.9449618966977138,2.843118873045619
92,"[0, 3, 4, 5, 7]","[1, 2, 6, 8, 9]",R1508,1.082023831994547,1.2565778492504065,87,1182,0.9271803556308214,2.5441623459970937
93,"[0, 3, 4, 5, 8]","[1, 2, 6, 7, 9]",R1508,1.515277049937656,0.9378323279128614,42,1182,0.9652836579170194,3.325211474684232
94,"[0, 3, 4, 5, 9]","[1, 2, 6, 7, 8]",R1511,1.2381367879602445,0.9939985446986866,249,1182,0.790008467400508,1.3249764546823615
95,"[0, 3, 4, 6, 7]","[1, 2, 5, 8, 9]",R1508,0.9618515886126527,1.332411045435507,63,1182,0.947502116850127,2.893056323266833
96,"[0, 3, 4, 6, 8]","[1, 2, 5, 7, 9]",R0999,1.3154625372422348,0.6209786854503676,398,1182,0.663844199830652,0.6804727396632176
97,"[0, 3, 4, 6, 9]","[1, 2, 5, 7, 8]",R1297,1.1628583071175083,0.968261791940489,264,1182,0.777307366638442,1.250043358442726
98,"[0, 3, 4, 7, 8]","[1, 2, 5, 6, 9]",R1508,1.6010545696746097,0.8580048543752226,48,1182,0.9602032176121931,3.183358882577639
99,"[0, 3, 4, 7, 9]","[1, 2, 5, 6, 8]",R0940,1.3618078987945523,0.8249573594850808,423,1182,0.642675698560542,0.5869964633596183
100,"[0, 3, 4, 8, 9]","[1, 2, 5, 6, 7]",R1296,1.744717084082331,0.4466553457888773,315,1182,0.7341236240474175,1.0156459908722888
101,"[0, 3, 5, 6, 7]","[1, 2, 4, 8, 9]",R1508,1.0996130345962636,1.1796697423500255,138,1182,0.8839966130397968,2.0308338426144594
102,"[0, 3, 5, 6, 8]","[1, 2, 4, 7, 9]",R1508,1.4374723079952885,0.7666490976234185,83,1182,0.930567315834039,2.5954367071393682
103,"[0, 3, 5, 6, 9]","[1, 2, 4, 7, 8]",R0585,1.2394597026411367,0.8861629655589681,269,1182,0.77307366638442,1.2257489000841117
